Gene,X,Transcript.stable.ID,Plasmodium.falciparum.3D7.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.falciparum.3D7.gene,Plasmodium.knowlesi.gene.stable.ID,X.id..query.gene.identical.to.target.Plasmodium.knowlesi.gene,X.id..target.Plasmodium.falciparum.3D7.gene.identical.to.query.gene,X.id..target.Plasmodium.knowlesi.gene.identical.to.query.gene,Plasmodium.falciparum.3D7.orthology.confidence..0.low..1.high.,Plasmodium.knowlesi.orthology.confidence..0.low..1.high.,orth_name,Transcript.count,Plasmodium.falciparum.3D7.homology.type,Plasmodium.knowlesi.homology.type,Pm,Po,Pv,Pg,Py,Pc,Pcyb
PBANKA_0822600,PBANKA_082260,CDS46326,PF3D7_0921700,54.6573,PKH_071890,52.1968,62.4498,59.6386,1,0,ORTH_2897,1,ortholog_one2one,ortholog_one2one,PmUG01_07033200,PocGH01_07029100,PVX_099505,PGAL8A_00434600,PY17X_0825900,PCHAS_0822900,PCYB_072930
PBANKA_0822700,PBANKA_082270,CDS46327,PF3D7_0921800,80.4878,PKH_071900,85.3659,79.2793,84.0841,1,1,ORTH_2898,1,ortholog_one2one,ortholog_one2one,PmUG01_07033300,PocGH01_07029200,PVX_099507,PGAL8A_00434700,PY17X_0826000,PCHAS_0823000,PCYB_072940
PBANKA_0822800,PBANKA_082280,CDS46328,PF3D7_0921900,47.1774,PKH_071910,52.1401,53.1818,60.9091,1,1,ORTH_2899,1,ortholog_one2one,ortholog_one2one,PmUG01_07033400,PocGH01_07029300,PVX_099510,PGAL8A_00434800,PY17X_0826100,PCHAS_0823100,PCYB_072950
PBANKA_0822900,PBANKA_082290,CDS46329,PF3D7_0922000,62.1951,PKH_071920,54.1424,63.99,58.2183,1,1,ORTH_2900,1,ortholog_one2one,ortholog_one2one,PmUG01_07033500,PocGH01_07029400,PVX_099515,PGAL8A_00434900,PY17X_0826200,PCHAS_0823200,PCYB_072960
PBANKA_0823000,PBANKA_082300,CDS46330,PF3D7_0922100,35.7977,PKH_071930,36.3759,39.8844,38.8728,1,1,ORTH_2901,1,ortholog_one2one,ortholog_one2one,PmUG01_07033600,PocGH01_07029500,PVX_099520,PGAL8A_00435000,PY17X_0826300,PCHAS_0823300,PCYB_072970
PBANKA_0823100,PBANKA_082310,CDS46331,PF3D7_0922200,90.5473,PKH_071940,91.0448,90.5473,91.0448,1,1,ORTH_2902,1,ortholog_one2one,ortholog_one2one,PmUG01_07033700,PocGH01_07029600,PVX_099525,PGAL8A_00435100,PY17X_0826400,PCHAS_0823400,PCYB_072980
PBANKA_0823200,PBANKA_082320,CDS46332,PF3D7_0922300,68.254,PKH_071950,64.8485,69.8052,69.4805,1,1,ORTH_2903,1,ortholog_one2one,ortholog_one2one,PmUG01_07033800,PocGH01_07029700,PVX_099528,PGAL8A_00435200,PY17X_0826500,PCHAS_0823500,PCYB_072990
PBANKA_0823300,PBANKA_082330,CDS46333,PF3D7_0922400,46.476,PKH_071960,41.0143,47.644,38.9529,1,1,ORTH_2904,1,ortholog_one2one,ortholog_one2one,PmUG01_07033900,PocGH01_07029800,PVX_099530,PGAL8A_00435300,PY17X_0826600,PCHAS_0823600,PCYB_073000
PBANKA_0823400,PBANKA_082340,CDS46334,PF3D7_0922500,86.0577,PKH_071970,85.8173,86.0577,85.8173,1,1,ORTH_2905,1,ortholog_one2one,ortholog_one2one,PmUG01_07034000,PocGH01_07029900,PVX_099535,PGAL8A_00435400,PY17X_0826700,PCHAS_0823700,PCYB_073010
PBANKA_0823500,PBANKA_082350,CDS46335,PF3D7_0922600,69.4291,PKH_071980,58.805,68.1736,67.6311,1,1,ORTH_2906,1,ortholog_one2one,ortholog_one2one,PmUG01_07034100,PocGH01_07030000,PVX_099540,PGAL8A_00435500,PY17X_0826800,PCHAS_0823800,PCYB_073020
PBANKA_0823600,PBANKA_082360,CDS46336,PF3D7_0922700,77.551,PKH_071990,76.0234,77.7778,76.0234,1,1,ORTH_2907,1,ortholog_one2one,ortholog_one2one,PmUG01_07034200,PocGH01_07030100,PVX_099545,PGAL8A_00435600,PY17X_0826900,PCHAS_0823900,PCYB_073030
PBANKA_0823700,PBANKA_082370,CDS46337,PF3D7_0922800,25.0999,PKH_072000,23.8779,28.6788,25,1,0,ORTH_2908,1,ortholog_one2one,ortholog_one2one,PmUG01_07034300,PocGH01_07030200,PVX_099550,PGAL8A_00435700,PY17X_0827000,PCHAS_0824000,PCYB_073040
PBANKA_0823800,PBANKA_082380,CDS46338,PF3D7_0922900,72.7575,PKH_072010,63,73,63,1,1,ORTH_2909,1,ortholog_one2one,ortholog_one2one,PmUG01_07034400,PocGH01_07030300,PVX_099555,PGAL8A_00435800,PY17X_0827100,PCHAS_0824100,PCYB_073050
PBANKA_0823900,PBANKA_082390,CDS46339,PF3D7_0923000,64.7761,PKH_072020,63.7725,64.7761,63.5821,1,1,ORTH_2910,1,ortholog_one2one,ortholog_one2one,PmUG01_07034500,PocGH01_07030400,PVX_099560,PGAL8A_00435900,PY17X_0827200,PCHAS_0824200,PCYB_073060
PBANKA_0824000,PBANKA_082400,CDS46340,PF3D7_0923100,58.1081,PKH_072030,52.1552,55.8442,52.381,1,1,ORTH_2911,1,ortholog_one2one,ortholog_one2one,PmUG01_07034600,PocGH01_07030500,PVX_099565,PGAL8A_00436000,PY17X_0827300,PCHAS_0824300,PCYB_073070
PBANKA_0824100,PBANKA_082410,CDS46341,PF3D7_0923200,59.2308,PKH_072040,58.6395,61.518,57.3901,1,1,ORTH_2912,1,ortholog_one2one,ortholog_one2one,PmUG01_07034700,PocGH01_07030600,PVX_099570,PGAL8A_00436100,PY17X_0827400,PCHAS_0824400,PCYB_073080
PBANKA_0824200,PBANKA_082420,CDS46342,PF3D7_0923300,64.799,PKH_072050,66.9643,65.2761,64.4172,1,1,ORTH_2913,1,ortholog_one2one,ortholog_one2one,PmUG01_07034800,PocGH01_07030700,PVX_099575,PGAL8A_00436200,PY17X_0827500,PCHAS_0824500,PCYB_073090
PBANKA_0824400,PBANKA_082440,CDS46344,PF3D7_0923500,38.0952,PKH_072070,55.3719,51.711,50.9506,1,1,ORTH_2915,1,ortholog_one2one,ortholog_one2one,PmUG01_07035000,PocGH01_07030900,PVX_099585,PGAL8A_00436400,PY17X_0827700,PCHAS_0824700,PCYB_073110
PBANKA_0824500,PBANKA_082450,CDS46345,PF3D7_0923600,44.5312,PKH_072080,38.9744,44.186,39.2765,1,0,ORTH_2916,1,ortholog_one2one,ortholog_one2one,PmUG01_07035100,PocGH01_07031000,PVX_099590,PGAL8A_00436500,PY17X_0827800,PCHAS_0824800,PCYB_073120
PBANKA_0824600,PBANKA_082460,CDS46346,PF3D7_0923700,61.0714,PKH_072090,58.5714,63.0996,60.5166,1,0,ORTH_2917,1,ortholog_one2one,ortholog_one2one,PmUG01_07035200,PocGH01_07031100,PVX_099595,PGAL8A_00436600,PY17X_0827900,PCHAS_0824900,PCYB_073130
PBANKA_0824800,PBANKA_082480,CDS46348,PF3D7_0923900,72.2772,PKH_072110,73.2673,73.3668,74.3719,1,1,ORTH_2918,1,ortholog_one2one,ortholog_one2one,PmUG01_07035400,PocGH01_07031300,PVX_099605,PGAL8A_00436800,PY17X_0828100,PCHAS_0825100,PCYB_073150
PBANKA_0824900,PBANKA_082490,CDS46349,PF3D7_0924000,42.1053,PKH_072120,44.6222,50.9841,47.0478,1,0,ORTH_2919,1,ortholog_one2one,ortholog_one2one,PmUG01_07035500,PocGH01_07031400,PVX_099615,PGAL8A_00436900,PY17X_0828200,PCHAS_0825200,PCYB_073160
PBANKA_0825000,PBANKA_082500,CDS46350,PF3D7_0924100,36.533,PKH_072130,33.8358,42.7852,33.8926,1,1,ORTH_2920,1,ortholog_one2one,ortholog_one2one,PmUG01_07035600,PocGH01_07031500,PVX_099620,PGAL8A_00437000,PY17X_0828300,PCHAS_0825300,PCYB_073170
PBANKA_0825100,PBANKA_082510,CDS46351,PF3D7_0924200,44.9057,PKH_072140,46.4625,54.0295,49.9432,1,0,ORTH_2921,1,ortholog_one2one,ortholog_one2one,PmUG01_07035700,PocGH01_07031600,PVX_099625,PGAL8A_00437100,PY17X_0828400,PCHAS_0825400,PCYB_073180
PBANKA_0825200,PBANKA_082520,CDS46352,PF3D7_0924300,45.25,PKH_072150,42.0103,48.6559,43.8172,1,1,ORTH_2922,1,ortholog_one2one,ortholog_one2one,PmUG01_07035800,PocGH01_07031700,PVX_099630,PGAL8A_00437200,PY17X_0828500,PCHAS_0825500,PCYB_073190
PBANKA_0825400,PBANKA_082540,CDS46354,PF3D7_0924500,45.3775,PKH_072170,47.1452,50.6449,49.6991,1,0,ORTH_2924,1,ortholog_one2one,ortholog_one2one,PmUG01_07036000,PocGH01_07031900,PVX_099640,PGAL8A_00437400,PY17X_0828700,PCHAS_0825700,PCYB_073210
PBANKA_0825500,PBANKA_082550,CDS46355,PF3D7_0924600,21.1335,PKH_072180,18.9741,25.4335,22.0231,0,0,ORTH_2925,1,ortholog_one2one,ortholog_one2one,PmUG01_07036100,PocGH01_07032000,PVX_099645,PGAL8A_00437500,PY17X_0828800,PCHAS_0825800,PCYB_073220
PBANKA_0825600,PBANKA_082560,CDS46356,PF3D7_0924700,62.8183,PKH_072190,58.5761,64.2361,62.8472,1,1,ORTH_2926,1,ortholog_one2one,ortholog_one2one,PmUG01_07036200,PocGH01_07032100,PVX_099650,PGAL8A_00437600,PY17X_0828900,PCHAS_0825900,PCYB_073230
PBANKA_0825800,PBANKA_082580,CDS46358,PF3D7_0925000,62.2727,PKH_072210,57.3913,62.844,60.5505,1,1,ORTH_2927,1,ortholog_one2one,ortholog_one2one,PmUG01_07036500,PocGH01_07032400,PVX_099665,PGAL8A_00437800,PY17X_0829100,PCHAS_0826100,PCYB_073260
PBANKA_0825900,PBANKA_082590,CDS46359,PF3D7_0925100,27.7457,PKH_072220,25.0704,27.2727,25.2841,1,1,ORTH_2928,1,ortholog_one2one,ortholog_one2one,PmUG01_07036600,PocGH01_07032500,PVX_099670,PGAL8A_00437900,PY17X_0829200,PCHAS_0826200,PCYB_073270
PBANKA_0826000,PBANKA_082600,CDS46360,PF3D7_0925200,42.615,PKH_072230,39.627,51.0145,49.2754,1,1,ORTH_2929,1,ortholog_one2one,ortholog_one2one,PmUG01_07036700,PocGH01_07032600,PVX_099675,PGAL8A_00438000,PY17X_0829300,PCHAS_0826300,PCYB_073280
PBANKA_0826100,PBANKA_082610,CDS46361,PF3D7_0925300,58.3765,PKH_072240,56.5217,60.9009,56.2162,1,1,ORTH_2930,1,ortholog_one2one,ortholog_one2one,PmUG01_07036800,PocGH01_07032700,PVX_099680,PGAL8A_00438100,PY17X_0829400,PCHAS_0826400,PCYB_073290
PBANKA_0826200,PBANKA_082620,CDS46362,PF3D7_0925400,72.103,PKH_072250,64.8374,69.4215,65.9091,1,1,ORTH_2931,1,ortholog_one2one,ortholog_one2one,PmUG01_07036900,PocGH01_07032800,PVX_099685,PGAL8A_00438200,PY17X_0829500,PCHAS_0826500,PCYB_073300
PBANKA_0826400,PBANKA_082640,CDS46364,PF3D7_0925600,93.75,PKH_072270,93.75,93.75,93.75,1,1,ORTH_2933,1,ortholog_one2one,ortholog_one2one,PmUG01_07037100,PocGH01_07033000,PVX_099695,PGAL8A_00438400,PY17X_0829700,PCHAS_0826700,PCYB_073320
PBANKA_0826500,PBANKA_082650,CDS46365,PF3D7_0925700,94.2094,PKH_072280,94.4196,94.6309,94.6309,1,1,ORTH_2934,1,ortholog_one2one,ortholog_one2one,PmUG01_07037200,PocGH01_07033100,PVX_099700,PGAL8A_00438500,PY17X_0829800,PCHAS_0826800,PCYB_073330
PBANKA_0826600,PBANKA_082660,CDS46366,PF3D7_0925800,32.0981,PKH_072290,34.8507,41.1249,34.1125,1,1,ORTH_2935,1,ortholog_one2one,ortholog_one2one,PmUG01_07037300,PocGH01_07033200,PVX_099705,PGAL8A_00438600,PY17X_0829900,PCHAS_0826900,PCYB_073340
PBANKA_0826700,PBANKA_082670,CDS46367,PF3D7_0925900,70.0461,PKH_072300,74.8815,68.4685,71.1712,1,1,ORTH_2936,1,ortholog_one2one,ortholog_one2one,PmUG01_07037400,PocGH01_07033300,PVX_099710,PGAL8A_00438700,PY17X_0830000,PCHAS_0827000,PCYB_073350
PBANKA_0826800,PBANKA_082680,CDS46368,PF3D7_0926000,31.6366,PKH_072310,29.769,32.0635,27.619,1,1,ORTH_2937,1,ortholog_one2one,ortholog_one2one,PmUG01_07037500,PocGH01_07033400,PVX_099715,PGAL8A_00438800,PY17X_0830100,PCHAS_0827100,PCYB_073360
PBANKA_0826900,PBANKA_082690,CDS46369,PF3D7_0926100,21.1139,PKH_072320,16.4366,22.8932,17.8779,0,0,ORTH_2938,1,ortholog_one2one,ortholog_one2one,PmUG01_07037600,PocGH01_07033500,PVX_099725,PGAL8A_00438900,PY17X_0830200,PCHAS_0827200,PCYB_073370
PBANKA_0827000,PBANKA_082700,CDS46370,PF3D7_0926200,82.3529,PKH_072330,31.8182,82.3529,82.3529,1,1,ORTH_2939,1,ortholog_one2one,ortholog_one2one,PmUG01_07037700,PocGH01_07033600,PVX_099735,PGAL8A_00439000,PY17X_0830300,PCHAS_0827300,PCYB_073380
PBANKA_0827100,PBANKA_082710,CDS46371,PF3D7_0926300,46.4801,PKH_072340,49.3583,49.3694,45.045,1,1,ORTH_2940,1,ortholog_one2one,ortholog_one2one,PmUG01_07037800,PocGH01_07033700,PVX_099740,PGAL8A_00439100,PY17X_0830400,PCHAS_0827400,PCYB_073390
PBANKA_0827200,PBANKA_082720,CDS46372,PF3D7_0926400,56.7108,PKH_072350,54.0892,58.4795,56.7251,1,1,ORTH_2941,1,ortholog_one2one,ortholog_one2one,PmUG01_07037900,PocGH01_07033800,PVX_099745,PGAL8A_00439200,PY17X_0830500,PCHAS_0827500,PCYB_073400
PBANKA_0827300,PBANKA_082730,CDS46373,PF3D7_0926500,24.8699,PKH_072410,31.5985,32.8297,29.1896,0,1,ORTH_2942,1,ortholog_one2one,ortholog_one2one,PmUG01_07038000,PocGH01_07033900,PVX_099750,PGAL8A_00439300,PY17X_0830600,PCHAS_0827600,PCYB_073410
PBANKA_0827400,PBANKA_082740,CDS46374,PF3D7_0926600,38.0987,PKH_072420,40.8163,39.8331,36.4188,1,1,ORTH_2943,1,ortholog_one2one,ortholog_one2one,PmUG01_07038100,PocGH01_07034000,PVX_099760,PGAL8A_00439400,PY17X_0830700,PCHAS_0827700,PCYB_073420
PBANKA_0827500,PBANKA_082750,CDS46375,PF3D7_0926700,53.3969,PKH_072430,45.612,51.1416,45.0913,1,0,ORTH_2944,1,ortholog_one2one,ortholog_one2one,PmUG01_07038200,PocGH01_07034100,PVX_099765,PGAL8A_00439500,PY17X_0830800,PCHAS_0827800,PCYB_073430
PBANKA_0827700,PBANKA_082770,CDS46377,PF3D7_0926900,65.3333,PKH_072470,57.5107,68.6916,62.6168,1,1,ORTH_2946,1,ortholog_one2one,ortholog_one2one,PmUG01_07038400,PocGH01_07034300,PVX_099780,PGAL8A_00439700,PY17X_0831000,PCHAS_0828000,PCYB_073450
PBANKA_0827800,PBANKA_082780,CDS46378,PF3D7_0927000,82.0513,PKH_072480,75,82.5806,75.4839,1,1,ORTH_2947,1,ortholog_one2one,ortholog_one2one,PmUG01_07038500,PocGH01_07034400,PVX_099785,PGAL8A_00439800,PY17X_0831100,PCHAS_0828100,PCYB_073460
PBANKA_0827900,PBANKA_082790,CDS46379,PF3D7_0927100,74.4792,PKH_072490,67.8756,74.4792,68.2292,1,1,ORTH_2948,1,ortholog_one2one,ortholog_one2one,PmUG01_07038600,PocGH01_07034500,PVX_099790,PGAL8A_00439900,PY17X_0831200,PCHAS_0828200,PCYB_073470
PBANKA_0828000,PBANKA_082800,CDS46380,PF3D7_0927200,20.2827,PKH_072500,21.7749,26.764,19.3025,0,0,ORTH_2949,1,ortholog_one2one,ortholog_one2one,PmUG01_07038700,PocGH01_07034600,PVX_099800,PGAL8A_00440000,PY17X_0831300,PCHAS_0828300,PCYB_073480
PBANKA_0828100,PBANKA_082810,CDS46381,PF3D7_0927300,69.3098,PKH_072510,68.945,69.9259,68.7407,1,1,ORTH_2950,1,ortholog_one2one,ortholog_one2one,PmUG01_07038800,PocGH01_07034700,PVX_099805,PGAL8A_00440100,PY17X_0831400,PCHAS_0828400,PCYB_073490
PBANKA_0828200,PBANKA_082820,CDS46382,PF3D7_0927400,43.5597,PKH_072520,37.234,46.7925,39.6226,1,1,ORTH_2951,1,ortholog_one2one,ortholog_one2one,PmUG01_07038900,PocGH01_07034800,PVX_099810,PGAL8A_00440200,PY17X_0831500,PCHAS_0828500,PCYB_073500
PBANKA_0828300,PBANKA_082830,CDS46383,PF3D7_0927500,89.2857,PKH_072530,88.3929,89.2857,88.3929,1,1,ORTH_2952,1,ortholog_one2one,ortholog_one2one,PmUG01_07039000,PocGH01_07034900,PVX_099815,PGAL8A_00440300,PY17X_0831600,PCHAS_0828600,PCYB_073510
PBANKA_0828400,PBANKA_082840,CDS46384,PF3D7_0927600,34.1176,PKH_072540,33.0922,39.9606,36.0236,1,1,ORTH_2953,1,ortholog_one2one,ortholog_one2one,PmUG01_07039100,PocGH01_07035000,PVX_099820,PGAL8A_00440400,PY17X_0831700,PCHAS_0828700,PCYB_073520
PBANKA_0828500,PBANKA_082850,CDS46385,PF3D7_0927700,75.641,PKH_072560,77.1987,76.6234,76.9481,1,1,ORTH_2954,1,ortholog_one2one,ortholog_one2one,PmUG01_07039200,PocGH01_07035100,PVX_099825,PGAL8A_00440500,PY17X_0831800,PCHAS_0828800,PCYB_073530
PBANKA_0828600,PBANKA_082860,CDS46386,PF3D7_0927800,75.8242,PKH_072570,76.259,75.5474,77.3723,1,1,ORTH_2955,1,ortholog_one2one,ortholog_one2one,PmUG01_07039300,PocGH01_07035200,PVX_099830,PGAL8A_00440600,PY17X_0831900,PCHAS_0828900,PCYB_073540
PBANKA_0828700,PBANKA_082870,CDS46387,PF3D7_0927900,69.6884,PKH_072580,70.6215,69.6884,70.8215,1,1,ORTH_2956,1,ortholog_one2one,ortholog_one2one,PmUG01_07039400,PocGH01_07035300,PVX_099840,PGAL8A_00440700,PY17X_0832000,PCHAS_0829000,PCYB_073550
PBANKA_0829000,PBANKA_082900,CDS46390,PF3D7_0928200,40.0585,PKH_072610,41.1382,43.3544,40.0316,1,1,ORTH_2958,1,ortholog_one2one,ortholog_one2one,PmUG01_07039800,PocGH01_07035700,PVX_099855,PGAL8A_00441000,PY17X_0832300,PCHAS_0829300,PCYB_073580
PBANKA_0829100,PBANKA_082910,CDS46391,PF3D7_0928300,54.8223,PKH_072620,48.9796,55.102,48.9796,1,1,ORTH_2959,1,ortholog_one2one,ortholog_one2one,PmUG01_07039900,PocGH01_07035800,PVX_099860,PGAL8A_00441100,PY17X_0832400,PCHAS_0829400,PCYB_073590
PBANKA_0829200,PBANKA_082920,CDS46392,PF3D7_0928400,66.0714,PKH_072630,62.0536,66.3677,62.3318,1,1,ORTH_2960,1,ortholog_one2one,ortholog_one2one,PmUG01_07040000,PocGH01_07035900,PVX_099870,PGAL8A_00441200,PY17X_0832500,PCHAS_0829500,PCYB_073600
PBANKA_0829300,PBANKA_082930,CDS46393,PF3D7_0928500,43.5065,PKH_072640,43.0657,51.145,45.0382,1,0,ORTH_2961,1,ortholog_one2one,ortholog_one2one,PmUG01_07040100,PocGH01_07036000,PVX_099875,PGAL8A_00441300,PY17X_0832600,PCHAS_0829600,PCYB_073610
PBANKA_0829600,PBANKA_082960,CDS46396,PF3D7_0928800,26.0976,PKH_072660,35.6115,35.6667,33,1,1,ORTH_2963,1,ortholog_one2one,ortholog_one2one,PmUG01_07040400,PocGH01_07036300,PVX_099890,PGAL8A_00441600,PY17X_0832900,PCHAS_0829900,PCYB_073620
PBANKA_0829700,PBANKA_082970,CDS46397,PF3D7_0928900,63.8191,PKH_072670,63.7755,63.1841,62.1891,1,1,ORTH_2964,1,ortholog_one2one,ortholog_one2one,PmUG01_07040500,PocGH01_07036400,PVX_099895,PGAL8A_00441700,PY17X_0833000,PCHAS_0830000,PCYB_073630
PBANKA_0829900,PBANKA_082990,CDS46399,PF3D7_0929100,52.1994,PKH_072730,51.0386,61.5917,59.5156,1,1,ORTH_2965,1,ortholog_one2one,ortholog_one2one,PmUG01_07040700,PocGH01_07036600,PVX_099910,PGAL8A_00441900,PY17X_0833200,PCHAS_0830200,PCYB_073650
PBANKA_0830000,PBANKA_083000,CDS46400,PF3D7_0929200,77.5087,PKH_072740,77.8626,80.2867,73.1183,1,1,ORTH_2966,1,ortholog_one2one,ortholog_one2one,PmUG01_07040800,PocGH01_07036700,PVX_099915,PGAL8A_00442000,PY17X_0833300,PCHAS_0830300,PCYB_073660
PBANKA_0830200,PBANKA_083020,CDS46402,PF3D7_0929400,41.3643,PKH_072760,46.7495,42.0975,47.2674,1,1,ORTH_2968,1,ortholog_one2one,ortholog_one2one,PmUG01_07041000,PocGH01_07036900,PVX_099930,PGAL8A_00442200,PY17X_0833500,PCHAS_0830500,PCYB_073680
PBANKA_0830300,PBANKA_083030,CDS46403,PF3D7_0929500,65.5502,PKH_072770,61.8358,66.8293,62.439,1,1,ORTH_2969,1,ortholog_one2one,ortholog_one2one,PmUG01_07041100,PocGH01_07037000,PVX_099935,PGAL8A_00442300,PY17X_0833600,PCHAS_0830600,PCYB_073690
PBANKA_0830400,PBANKA_083040,CDS46404,PF3D7_0929600,76.1029,PKH_072780,62.605,76.1029,54.7794,1,0,ORTH_2970,1,ortholog_one2one,ortholog_one2one,PmUG01_07041200,PocGH01_07037100,PVX_099940,PGAL8A_00442400,PY17X_0833700,PCHAS_0830700,PCYB_073700
PBANKA_0830450,PBANKA_083045,CDS46405,PF3D7_0929700,52.2857,PKH_072790,33.2645,53.1977,46.8023,1,1,ORTH_2971,1,ortholog_one2one,ortholog_one2one,PmUG01_07041300,PocGH01_07037300,PVX_099944,PGAL8A_00442600,PY17X_0833900,PCHAS_0830800,PCYB_073710
PBANKA_0830600,PBANKA_083060,CDS46407,PF3D7_0929900,33.5079,PKH_072800,32.2917,38.5542,37.3494,1,1,ORTH_2972,1,ortholog_one2one,ortholog_one2one,PmUG01_07041500,PocGH01_07037400,PVX_099955,PGAL8A_00442700,PY17X_0834000,PCHAS_0830900,PCYB_073720
PBANKA_0830700,PBANKA_083070,CDS46408,PF3D7_0930000,54.6595,PKH_072810,53.4392,58.2061,57.8244,1,1,ORTH_2973,1,ortholog_one2one,ortholog_one2one,PmUG01_07041600,PocGH01_07037500,PVX_099960,PGAL8A_00442800,PY17X_0834100,PCHAS_0831000,PCYB_073730
PBANKA_0830800,PBANKA_083080,CDS46409,PF3D7_0930100,45.2174,PKH_072820,40.7212,48.2823,42.9898,1,1,ORTH_2974,1,ortholog_one2one,ortholog_one2one,PmUG01_07041700,PocGH01_07037600,PVX_099965,PGAL8A_00442900,PY17X_0834200,PCHAS_0831100,PCYB_073740
PBANKA_0830900,PBANKA_083090,CDS46410,PF3D7_0930200,51.6432,PKH_072830,47.2308,51.8053,48.1947,1,0,ORTH_2975,1,ortholog_one2one,ortholog_one2one,PmUG01_07041800,PocGH01_07037700,PVX_099970,PGAL8A_00443000,PY17X_0834300,PCHAS_0831200,PCYB_073750
PBANKA_0831000,PBANKA_083100,CDS46411,PF3D7_0930300,32.5581,PKH_072850,37.2872,31.2674,37.9118,1,1,ORTH_2976,1,ortholog_one2one,ortholog_one2one,PmUG01_07042000,PocGH01_07037900,PVX_099980,PGAL8A_00443200,PY17X_0834400,PCHAS_0831300,PCYB_073770
PBANKA_0831200,PBANKA_083120,CDS46413,PF3D7_0930500,35,PKH_072870,32.0522,37.4214,34.7484,1,1,ORTH_2977,1,ortholog_one2one,ortholog_one2one,PmUG01_07042200,PocGH01_07038100,PVX_099990,PGAL8A_00443400,PY17X_0834600,PCHAS_0831500,PCYB_073790
PBANKA_0831300,PBANKA_083130,CDS46414,PF3D7_0930600.1,61.7406,PKH_072880,60.5911,63.4064,62.226,1,1,ORTH_2978,1,ortholog_one2one,ortholog_one2one,PmUG01_07042300,PocGH01_07038200,PVX_099995,PGAL8A_00443500,PY17X_0834700,PCHAS_0831600,PCYB_073800
PBANKA_0831400,PBANKA_083140,CDS46415,PF3D7_0930700,49.2441,PKH_072890,53.6993,54.9398,54.2169,1,1,ORTH_2979,1,ortholog_one2one,ortholog_one2one,PmUG01_07042400,PocGH01_07038300,PVX_100000,PGAL8A_00443600,PY17X_0834800,PCHAS_0831700,PCYB_073810
PBANKA_0831500,PBANKA_083150,CDS46416,PF3D7_0930800,44.4177,PKH_072900,46.9672,48.8562,40.6453,1,1,ORTH_2980,1,ortholog_one2one,ortholog_one2one,PmUG01_07042500,PocGH01_07038400,PVX_100005,PGAL8A_00443700,PY17X_0834900,PCHAS_0831800,PCYB_073820
PBANKA_0831700,PBANKA_083170,CDS46418,PF3D7_0930900,47.9167,PKH_072920,65.445,48.1675,65.445,1,1,ORTH_2981,1,ortholog_one2one,ortholog_one2one,PmUG01_07042700,PocGH01_07038600,PVX_087160,PGAL8A_00443900,PY17X_0835100,PCHAS_0832000,PCYB_073840
PBANKA_0831800,PBANKA_083180,CDS46419,PF3D7_0931000,47.4204,PKH_072930,48.4099,54.2714,51.6332,1,1,ORTH_2982,1,ortholog_one2one,ortholog_one2one,PmUG01_07042800,PocGH01_07038700,PVX_087155,PGAL8A_00444000,PY17X_0835200,PCHAS_0832100,PCYB_073850
PBANKA_0831900,PBANKA_083190,CDS46420,PF3D7_0931100,31.1515,PKH_072940,31.1622,47.0696,44.6886,1,1,ORTH_2983,1,ortholog_one2one,ortholog_one2one,PmUG01_07042900,PocGH01_07038800,PVX_087145,PGAL8A_00444200,PY17X_0835300,PCHAS_0832200,PCYB_073860
PBANKA_0832000,PBANKA_083200,CDS46421,PF3D7_0931200,51.5284,PKH_072950,51.8717,51.7544,42.5439,1,1,ORTH_2984,1,ortholog_one2one,ortholog_one2one,PmUG01_07043000,PocGH01_07038900,PVX_087143,PGAL8A_00444300,PY17X_0835400,PCHAS_0832300,PCYB_073870
PBANKA_0832200,PBANKA_083220,CDS46423,PF3D7_0931400,65.8064,PKH_072970,66.7752,68,68.3333,1,1,ORTH_2985,1,ortholog_one2one,ortholog_one2one,PmUG01_07043200,PocGH01_07039100,PVX_087135,PGAL8A_00444500,PY17X_0835600,PCHAS_0832500,PCYB_073890
PBANKA_0832300,PBANKA_083230,CDS46424,PF3D7_0931500,50.2283,PKH_072980,51.6588,52.8846,52.4038,1,1,ORTH_2986,1,ortholog_one2one,ortholog_one2one,PmUG01_07043300,PocGH01_07039200,PVX_087130,PGAL8A_00444600,PY17X_0835700,PCHAS_0832600,PCYB_073900
PBANKA_0832400,PBANKA_083240,CDS46425,PF3D7_0931600,65.7371,PKH_072990,54.3307,66,55.2,1,0,ORTH_2987,1,ortholog_one2one,ortholog_one2one,PmUG01_07043400,PocGH01_07039300,PVX_087125,PGAL8A_00444700,PY17X_0835800,PCHAS_0832700,PCYB_073910
PBANKA_0832500,PBANKA_083250,CDS46426,PF3D7_0931700,38.8811,PKH_073000,31.831,42.5727,34.6095,1,1,ORTH_2988,1,ortholog_one2one,ortholog_one2one,PmUG01_07043500,PocGH01_07039400,PVX_087120,PGAL8A_00444800,PY17X_0835900,PCHAS_0832800,PCYB_073920
PBANKA_0832600,PBANKA_083260,CDS46427,PF3D7_0931800,75.1773,PKH_073010,75.8865,77.0909,77.8182,1,1,ORTH_2989,1,ortholog_one2one,ortholog_one2one,PmUG01_07043600,PocGH01_07039500,PVX_087115,PGAL8A_00444900,PY17X_0836000,PCHAS_0832900,PCYB_073930
