"gene","current_version_ID","gene_name","gene_product","Relative.Growth.Rate","phenotype","lower","upper","cloneid","experiment","Confidence","normd6toinputA","normd6toinputB","normd6toinputC"
"PBANKA_010950","PBANKA_0109500","ApiAP2","transcription factor with AP2 domain(s), putative",0.803132363734007,"Dispensable",0.612637182471106,0.993627544996909,"PbGEM-227604","PbSTM46",4.70255112100624,0.311805379647713,0.653098399262503,0.385306053193416
"PBANKA_011210","PBANKA_0112100","ApiAP2","transcription factor with AP2 domain(s), putative",0.10221307479956,"Essential",-0.169606516204904,0.374032665804024,"PbGEM-226461","met15",3.9915277633436,NA,NA,NA
"PBANKA_011210","PBANKA_0112100","ApiAP2","transcription factor with AP2 domain(s), putative",0.184645586188466,"Essential",-0.0630758368891473,0.432367009266079,"PbGEM-226461","PbSTM43",4.17719527757318,NA,NA,NA
"PBANKA_020580","PBANKA_0205800","IK2","serine/threonine protein kinase, putative",0.272385827708769,"Essential",-0.129028414725272,0.67380007014281,"PbGEM-082161","met15",3.21181708382171,0.00336700560737074,0.00636372885883009,0.00287894115559323
"PBANKA_020580","PBANKA_0205800","IK2","serine/threonine protein kinase, putative",0.104764126568498,"Essential",-0.22720430212984,0.436732555266835,"PbGEM-082161","PbSTM43",3.59172517885892,NA,NA,NA
"PBANKA_020580","PBANKA_0205800","IK2","serine/threonine protein kinase, putative",0.1,"Essential",-0.193922059565871,1.29268371130613,"PbGEM-082161","stm26",1,NA,NA,NA
"PBANKA_020580","PBANKA_0205800","IK2","serine/threonine protein kinase, putative",0.1,"Essential",NA,NA,"PbGEM-082161","stm27",1,NA,NA,NA
"PBANKA_020580","PBANKA_0205800","IK2","serine/threonine protein kinase, putative",0.277648754278704,"Essential",0.0806489675794024,0.474648540978005,"PbGEM-082161","stm37_4r",4.63539962709869,0.00171210762514101,0.00440382222164954,0.00177493578495964
"PBANKA_021440","PBANKA_0214400","AP2-L","transcription factor with AP2 domain(s)",0.665701084814167,"Dispensable",0.27556199505865,1.05584017456968,"PbGEM-328299","met15",3.2687982872014,0.0176948027290325,0.0334436410000461,0.0151298517903257
"PBANKA_021440","PBANKA_0214400","AP2-L","transcription factor with AP2 domain(s)",0.729085207465392,"Slow",0.563763812242095,0.894406602688689,"PbGEM-328299","PbSTM44",4.98602206080594,0.0173023155332655,0.0380128320684016,0.0155140369103468
"PBANKA_031030","PBANKA_0310300","PK7","protein kinase 7",0.135849991260569,"Essential",0.0506790275314422,0.221020954989696,"PbGEM-072470","met15",6.3124837701882,0.00376963301924187,0.00712470522152798,0.00322320569256588
"PBANKA_031030","PBANKA_0310300","PK7","protein kinase 7",0.0870904448084669,"Essential",0.0142631822894381,0.159917707327496,"PbGEM-072470","PbSTM43",6.62562417858002,0.00321348228045269,0.00315345525143967,0.002164814420756
"PBANKA_031030","PBANKA_0310300","PK7","protein kinase 7",0.13399735716884,"Essential",0.0477101691689463,0.220284545168733,"PbGEM-072470","stm26",6.28644266267894,0.00408518518782404,0.00878010879049322,0.0037614327879556
"PBANKA_031030","PBANKA_0310300","PK7","protein kinase 7",0.0935036663931617,"Essential",0.0225542471118139,0.164453085674509,"PbGEM-072470","stm27",6.67787048173898,0.00127206770049455,0.0031475367126599,0.00135084270203086
"PBANKA_040110","PBANKA_0401100","SRPK1","serine/threonine protein kinase, putative",0.572140193136302,"Slow",0.404325265295957,0.739955120976647,"PbGEM-084034","met15",4.95608141473216,0.0132675524381942,0.0250760218967706,0.0113443537678382
"PBANKA_040110","PBANKA_0401100","SRPK1","serine/threonine protein kinase, putative",0.66816259479821,"Slow",0.53374124624577,0.80258394335065,"PbGEM-084034","PbSTM43",5.39984640134236,0.0228193441965413,0.022393084669773,0.0153726210626275
"PBANKA_040110","PBANKA_0401100","SRPK1","serine/threonine protein kinase, putative",0.632368881396784,"Slow",0.410804102947193,0.853933659846374,"PbGEM-084034","stm26",4.40037491863212,0.0198859034256705,0.0427398973233888,0.0183099384053327
"PBANKA_040110","PBANKA_0401100","SRPK1","serine/threonine protein kinase, putative",0.702937132190693,"Slow",0.518468151609869,0.887406112771517,"PbGEM-084034","stm27",4.76684227425924,0.015881960939988,0.0392974800855399,0.0168654789531887
"PBANKA_040110","PBANKA_0401100","SRPK1","serine/threonine protein kinase, putative",0.698991761811447,"Slow",0.568934044609256,0.829049479013638,"PbGEM-084034","stm37_4r",5.46584825827478,0.0128546259526371,0.033064210794899,0.0133263442499576
"PBANKA_040820","PBANKA_0408200","CDPK3","calcium-dependent protein kinase 3",0.948035316165733,"Dispensable",0.818532079654626,1.07753855267684,"PbGEM-111826","met15",5.47439317270207,0.600984964776441,1.13587733732862,0.513869161726386
"PBANKA_040820","PBANKA_0408200","CDPK3","calcium-dependent protein kinase 3",1.02714729455105,"Dispensable",0.96649189623428,1.08780269286782,"PbGEM-111826","stm26",6.99138764083365,0.661259399512584,1.42121573429801,0.608854353551426
"PBANKA_040820","PBANKA_0408200","CDPK3","calcium-dependent protein kinase 3",0.993571310159897,"Dispensable",0.946993390082568,1.04014923023722,"PbGEM-111826","stm27",7.51955169756165,0.501013101564278,1.23968019161566,0.532039207981487
"PBANKA_040940","PBANKA_0409400","PKRP","protein kinase, putative",1.03842278121357,"Dispensable",0.80554486857623,1.27130069385092,"PbGEM-111754","met15",4.30077624679832,0.0668395194284926,0.126328443815567,0.0571507938334041
"PBANKA_040940","PBANKA_0409400","PKRP","protein kinase, putative",0.867961311278047,"Dispensable",0.653771033840972,1.08215158871512,"PbGEM-111754","PbSTM43",4.46807538534992,0.0604780777064768,0.0593483626471402,0.0407420372456946
"PBANKA_040940","PBANKA_0409400","PKRP","protein kinase, putative",0.435180808090894,"Slow",0.132495035749719,0.737866580432069,"PbGEM-111754","stm26",3.77641449425183,0.0930466260897171,0.199981019732232,0.0856726474054723
"PBANKA_040940","PBANKA_0409400","PKRP","protein kinase, putative",1.05732392107214,"Dispensable",0.255045477799911,1.85960236434438,"PbGEM-111754","stm27",1.82689345161149,0.0126981545011825,0.0314196386402713,0.0134845097713855
"PBANKA_040940","PBANKA_0409400","PKRP","protein kinase, putative",0.977990223741022,"Dispensable",0.843328135208101,1.11265231227394,"PbGEM-111754","stm37_4r",5.39626773373918,0.0600683156577136,0.154505580972874,0.0622726056689027
"PBANKA_052050","PBANKA_0520500","","DNA repair helicase RAD25, putative",0.201370093432966,"Essential",-0.0143166798684797,0.417056866734411,"PbGEM-086609","met15",4.45415045581829,0.00264916757889424,0.0050069961679841,0.00226515737135869
"PBANKA_052050","PBANKA_0520500","","DNA repair helicase RAD25, putative",0.105435823675473,"Essential",-0.0729761982861858,0.283847845637132,"PbGEM-086609","PbSTM85",4.83361370797832,0.000582417694839932,0.00122954198453756,0.000501941311829284
"PBANKA_060280","PBANKA_0602800","UBC","ubiquitin-conjugating enzyme E2, putative",0.186791242844077,"Essential",0.0243663730772978,0.349216112610855,"PbGEM-017355","met15",5.02137380916216,0.00353938098222886,0.00668952283586859,0.00302632985010668
"PBANKA_060280","PBANKA_0602800","UBC","ubiquitin-conjugating enzyme E2, putative",0.279191610339235,"Essential",-0.00125794364680804,0.559641164325279,"PbGEM-017355","PbSTM85",3.92901718788013,0.00404343284779516,0.00853609100834196,0.00348472583490739
"PBANKA_061520","PBANKA_0615200","CDPK4","calcium-dependent protein kinase 4",0.842499604888381,"Slow",0.711907257767252,0.97309195200951,"PbGEM-087803","met15",5.45764368452815,0.61177501570046,1.15627081641969,0.523095140325324
"PBANKA_061520","PBANKA_0615200","CDPK4","calcium-dependent protein kinase 4",0.840505509720779,"Slow",0.705179411196217,0.975831608245342,"PbGEM-234446","PbSTM46",5.38643009843112,1.10382488512762,2.31203921612086,1.36402524672835
"PBANKA_061520","PBANKA_0615200","CDPK4","calcium-dependent protein kinase 4",0.830518330024518,"Slow",0.720359742703782,0.940676917345253,"PbGEM-087803","stm26",5.79796285817951,0.59579179865042,1.28050910010781,0.54857508367507
"PBANKA_061520","PBANKA_0615200","CDPK4","calcium-dependent protein kinase 4",0.895380924817532,"Dispensable",0.791499241817165,0.999262607817898,"PbGEM-087803","stm27",5.91529974297807,0.643759462127311,1.59288419977974,0.683625384828106
"PBANKA_061670","PBANKA_0616700","NEK4","NIMA related kinase 4",0.96906792147661,"Dispensable",0.913825491554861,1.02431035139836,"PbGEM-072498","met15",7.17834228704521,0.596514813901454,1.12742863499673,0.510046981775886
"PBANKA_061670","PBANKA_0616700","NEK4","NIMA related kinase 4",0.985178012562432,"Dispensable",0.924813163163553,1.04554286196131,"PbGEM-072498","PbSTM43",7.00099097520513,0.720884477548631,0.707418539456464,0.485635512039167
"PBANKA_061670","PBANKA_0616700","NEK4","NIMA related kinase 4",1.05717070838025,"Dispensable",0.911928853781219,1.20241256297929,"PbGEM-111690","stm26",5.24500428774908,0.216417009566265,0.465135557077924,0.199265883485552
"PBANKA_061670","PBANKA_0616700","NEK4","NIMA related kinase 4",0.92281930961388,"Dispensable",0.839162619886116,1.00647599934164,"PbGEM-111690","stm27",6.34836212494103,0.285254882066546,0.705819519999498,0.302919786036906
"PBANKA_071200","PBANKA_0712000","IMP4","U3 small nucleolar ribonucleoprotein protein IMP4, putative",0.026177799858847,"Essential",-0.0455135936257062,0.0978691933434001,"PbGEM-111882","met15",6.65706350844847,NA,NA,NA
"PBANKA_071200","PBANKA_0712000","IMP4","U3 small nucleolar ribonucleoprotein protein IMP4, putative",0.0466808796748966,"Essential",-0.0990425634346298,0.192404322784423,"PbGEM-111882","PbSTM85",5.23838371884887,NA,NA,NA
"PBANKA_080320","PBANKA_0803200","","inositol-phosphate phosphatase, putative",0.062243686128432,"Essential",-0.0539561417552458,0.17844351401211,"PbGEM-090247","met15",5.69118219266592,NA,NA,NA
"PBANKA_080320","PBANKA_0803200","","inositol-phosphate phosphatase, putative",0.0408444426149208,"Essential",-0.0521027120645782,0.13379159729442,"PbGEM-090247","PbSTM85",6.1377427142899,0.000765085409862453,0.00161517179425935,0.000659368658765336
"PBANKA_082710","PBANKA_0827100","","protein kinase, putative",0.956120666180015,"Dispensable",0.879943603941765,1.03229772841827,"PbGEM-091747","met15",6.53568412532128,0.209826073807999,0.396576779766541,0.179410725684567
"PBANKA_082710","PBANKA_0827100","","protein kinase, putative",0.92688633545312,"Dispensable",0.784125982199884,1.06964668870636,"PbGEM-091747","PbSTM43",5.27947017293581,0.232707717626289,0.228360796841171,0.156767325590368
"PBANKA_082710","PBANKA_0827100","","protein kinase, putative",0.915695424365807,"Dispensable",0.680762105603135,1.15062874312848,"PbGEM-091747","PbSTM49",4.28320147121727,NA,NA,NA
"PBANKA_082710","PBANKA_0827100","","protein kinase, putative",0.701213805535608,"Slow",0.437179992342035,0.965247618729181,"PbGEM-072502","stm37_4r",4.04965056863732,0.0118431273424023,0.0304624701148686,0.0122777272977407
"PBANKA_082960","PBANKA_0829600","","serine/threonine protein kinase, putative",1.01970918046313,"Dispensable",0.917822375370348,1.12159598555591,"PbGEM-091930","met15",5.95408003296615,0.1869231677701,0.353289686990279,0.15982771143866
"PBANKA_082960","PBANKA_0829600","","serine/threonine protein kinase, putative",0.8972499801505,"Dispensable",0.753055866550449,1.04144409375055,"PbGEM-091930","PbSTM43",5.25948411321183,0.151701403555315,0.148867660046623,0.102196109206244
"PBANKA_082960","PBANKA_0829600","","serine/threonine protein kinase, putative",0.955695058906993,"Dispensable",0.673872887325387,1.2375172304886,"PbGEM-091930","PbSTM49",3.91925236948475,NA,NA,NA
"PBANKA_082960","PBANKA_0829600","","serine/threonine protein kinase, putative",1.0090011273977,"Dispensable",0.94310532035694,1.07489693443846,"PbGEM-072486","stm28_2r",6.82565529229291,0.235467227902603,0.572882660834258,0.271497381964924
"PBANKA_083110","PBANKA_0831100","","conserved Plasmodium protein, unknown function",1.01192678793376,"Dispensable",0.855205478305958,1.16864809756155,"PbGEM-286154","PbSTM25",5.0928666589182,0.331600664087244,0.77829626568129,0.421573951687493
"PBANKA_083520","PBANKA_0835200","ApiAP2","transcription factor with AP2 domain(s), putative",0.145107871734454,"Essential",0.0391020030097593,0.251113740459149,"PbGEM-260292","met15",5.87481600327061,0.00506394892360784,0.00957099620929037,0.00432990397583005
"PBANKA_083520","PBANKA_0835200","ApiAP2","transcription factor with AP2 domain(s), putative",0.10961590870057,"Essential",0.0303074739553645,0.188924343445775,"PbGEM-260292","PbSTM44",6.45511594309748,0.00433102981220907,0.00951518359598844,0.00388339677641646
"PBANKA_090110","PBANKA_0901100","","serine/threonine protein kinase, putative",0.0646330850925648,"Essential",-0.133228136733692,0.262494306918822,"PbGEM-111746","met15",4.62667314892017,NA,NA,NA
"PBANKA_090110","PBANKA_0901100","","serine/threonine protein kinase, putative",0.0377946215496803,"Essential",-0.035959027072598,0.111548270171959,"PbGEM-111746","PbSTM43",6.60034398540289,NA,NA,NA
"PBANKA_090110","PBANKA_0901100","","serine/threonine protein kinase, putative",0.116080983250313,"Essential",-0.385172736039748,0.617334702540374,"PbGEM-111746","stm26",2.76758012183757,0.000390963574721676,0.000840280810135037,0.000359979570384603
"PBANKA_090110","PBANKA_0901100","","serine/threonine protein kinase, putative",0.0398805348154842,"Essential",-0.206905946580029,0.286667016210998,"PbGEM-111746","stm27",4.18475788911201,NA,NA,NA
"PBANKA_090960","PBANKA_0909600","ApiAP2","transcription factor with AP2 domain(s), putative",0.0896232178674669,"Essential",-0.591010688912068,0.770257124647002,"PbGEM-029572","met15",2.15575575952604,NA,NA,NA
"PBANKA_090960","PBANKA_0909600","ApiAP2","transcription factor with AP2 domain(s), putative",0.34412355052875,"Essential",-0.205340943578415,0.893588044635916,"PbGEM-332435","PbSTM46",2.58391660539131,0.0119356290836401,0.0250000184651193,0.0147491686634589
"PBANKA_091210","PBANKA_0912100","CK1","casein kinase 1, putative",0.143312831710366,"Essential",-0.0959203928302566,0.382546056250988,"PbGEM-111738","met15",4.24692709705985,0.000789093445168128,0.00149140729624486,0.00067471036874137
"PBANKA_091210","PBANKA_0912100","CK1","casein kinase 1, putative",0.0484607574962918,"Essential",-0.039987395785921,0.136908910778505,"PbGEM-111738","PbSTM43",6.23697183563551,0.000637087921107326,0.000625187281307075,0.000429184603659402
"PBANKA_091210","PBANKA_0912100","CK1","casein kinase 1, putative",0.138658560250801,"Essential",-0.233731228830727,0.511048349332328,"PbGEM-111738","stm26",3.36192266747524,NA,NA,NA
"PBANKA_091210","PBANKA_0912100","CK1","casein kinase 1, putative",0.1,"Essential",NA,NA,"PbGEM-111738","stm27",1,NA,NA,NA
"PBANKA_091870","PBANKA_0918700","","A/G-specific adenine glycosylase, putative",0.95237899225124,"Dispensable",0.870087807028496,1.03467017747398,"PbGEM-030788","met15",6.38127692605943,0.402522559840516,0.760778189611491,0.344174883772922
"PBANKA_092180","PBANKA_0921800","","steryl ester hydrolase, putative",1.01249634108488,"Dispensable",0.908519045692311,1.11647363647746,"PbGEM-031109","met15",5.91345979553506,0.162500415356817,0.307130044724094,0.138945160218208
"PBANKA_092550","PBANKA_0925500","CDPK6","calcium-dependent protein kinase 6",0.767598642814173,"Slow",0.660666803657796,0.87453048197055,"PbGEM-111850","met15",5.85742169058396,0.0564486050351948,0.106689343230315,0.048266094911126
"PBANKA_092550","PBANKA_0925500","CDPK6","calcium-dependent protein kinase 6",0.714692436091603,"Slow",0.52653460340649,0.902850268776716,"PbGEM-111850","PbSTM43",4.72724262673176,0.053426294119175,0.0524283045778422,0.0359914889402934
"PBANKA_092550","PBANKA_0925500","CDPK6","calcium-dependent protein kinase 6",0.757350010218311,"Dispensable",0.467509571444173,1.04719044899245,"PbGEM-111850","PbSTM49",3.86314379821382,NA,NA,NA
"PBANKA_092550","PBANKA_0925500","CDPK6","calcium-dependent protein kinase 6",0.865347636056416,"Dispensable",0.725724191071373,1.00497108104146,"PbGEM-111850","stm26",5.32390667859179,0.0682438385354018,0.146673479676655,0.0628354897124592
"PBANKA_092550","PBANKA_0925500","CDPK6","calcium-dependent protein kinase 6",0.87362743974967,"Dispensable",0.74174876795416,1.00550611154518,"PbGEM-111850","stm27",5.43804022540047,0.0634000753474396,0.156873776972632,0.0673262351194038
"PBANKA_093020","PBANKA_0930200","MLH","DNA mismatch repair protein MLH, putative",0.0493121204655895,"Essential",-0.0675890171848107,0.16621325811599,"PbGEM-112473","met15",5.67914771857184,NA,NA,NA
"PBANKA_093020","PBANKA_0930200","MLH","DNA mismatch repair protein MLH, putative",0.0565246898203723,"Essential",-0.038948833378293,0.151998213019037,"PbGEM-112473","PbSTM85",6.08410698897531,0.000516173046392909,0.00108969290845663,0.000444850110724368
"PBANKA_093230","PBANKA_0932300","ApiAP2","transcription factor with AP2 domain(s), putative",0.969454782092045,"Dispensable",0.899062192708044,1.03984737147605,"PbGEM-226373","met15",6.69362893270115,0.335797331558827,0.63466575905935,0.28712181400791
"PBANKA_093230","PBANKA_0932300","ApiAP2","transcription factor with AP2 domain(s), putative",0.938566849416586,"Dispensable",0.83636723390014,1.04076646493303,"PbGEM-226373","PbSTM43",5.94794908769911,0.508177995131322,0.498685359854294,0.342342342717441
"PBANKA_093300","PBANKA_0933000","CLK3","serine/threonine protein kinase, putative",0.255490520473421,"Essential",-0.328499227380519,0.839480268327361,"PbGEM-072518","met15",2.46203806382514,0.00210606560430352,0.00398051919942051,0.00180078076832888
"PBANKA_093300","PBANKA_0933000","CLK3","serine/threonine protein kinase, putative",0.0964373353499466,"Essential",-0.0707606337982855,0.263635304498179,"PbGEM-072518","PbSTM43",4.96344781041576,NA,NA,NA
