PBANKA_0944121,PBANKA_000670,PBANKA_000720,PBANKA_000740,PBANKA_000760,PBANKA_000790,PBANKA_000900,PBANKA_000935,PBANKA_000990,PBANKA_001000,PBANKA_001020
PBANKA_0826000,PBANKA_082600,,,,,,,,,
PBANKA_0826100,PBANKA_082610,,,,,,,,,
PBANKA_0826200,PBANKA_082620,,,,,,,,,
PBANKA_0826300,PBANKA_082630,,,,,,,,,
PBANKA_0826400,PBANKA_082640,,,,,,,,,
PBANKA_0826500,PBANKA_082650,,,,,,,,,
PBANKA_0826600,PBANKA_082660,,,,,,,,,
PBANKA_0826700,PBANKA_082670,,,,,,,,,
PBANKA_0826800,PBANKA_082680,,,,,,,,,
PBANKA_0826900,PBANKA_082690,,,,,,,,,
PBANKA_0827000,PBANKA_082700,,,,,,,,,
PBANKA_0827100,PBANKA_082710,,,,,,,,,
PBANKA_0827200,PBANKA_082720,,,,,,,,,
PBANKA_0827300,PBANKA_082730,,,,,,,,,
PBANKA_0827400,PBANKA_082740,,,,,,,,,
PBANKA_0827500,PBANKA_082750,,,,,,,,,
PBANKA_0827600,PBANKA_082760,,,,,,,,,
PBANKA_0827700,PBANKA_082770,,,,,,,,,
PBANKA_0827800,PBANKA_082780,,,,,,,,,
PBANKA_0827900,PBANKA_082790,,,,,,,,,
PBANKA_0828000,PBANKA_082800,,,,,,,,,
PBANKA_0828100,PBANKA_082810,,,,,,,,,
PBANKA_0828200,PBANKA_082820,,,,,,,,,
PBANKA_0828300,PBANKA_082830,,,,,,,,,
PBANKA_0828400,PBANKA_082840,,,,,,,,,
PBANKA_0828500,PBANKA_082850,,,,,,,,,
PBANKA_0828600,PBANKA_082860,,,,,,,,,
PBANKA_0828700,PBANKA_082870,,,,,,,,,
PBANKA_0828800,PBANKA_082880,,,,,,,,,
PBANKA_0828900,PBANKA_082890,,,,,,,,,
PBANKA_0829000,PBANKA_082900,,,,,,,,,
PBANKA_0829100,PBANKA_082910,,,,,,,,,
PBANKA_0829200,PBANKA_082920,,,,,,,,,
PBANKA_0829300,PBANKA_082930,,,,,,,,,
PBANKA_0829400,PBANKA_082940,,,,,,,,,
PBANKA_0829500,PBANKA_082950,,,,,,,,,
PBANKA_0829600,PBANKA_082960,,,,,,,,,
PBANKA_0829700,PBANKA_082970,,,,,,,,,
PBANKA_0829800,PBANKA_082980,,,,,,,,,
PBANKA_0829900,PBANKA_082990,,,,,,,,,
PBANKA_0830000,PBANKA_083000,,,,,,,,,
PBANKA_0830100,PBANKA_083010,,,,,,,,,
PBANKA_0830200,PBANKA_083020,,,,,,,,,
PBANKA_0830300,PBANKA_083030,,,,,,,,,
PBANKA_0830400,PBANKA_083040,,,,,,,,,
PBANKA_0830500,PBANKA_083050,,,,,,,,,
PBANKA_0830600,PBANKA_083060,,,,,,,,,
PBANKA_0830700,PBANKA_083070,,,,,,,,,
PBANKA_0830800,PBANKA_083080,,,,,,,,,
PBANKA_0830900,PBANKA_083090,,,,,,,,,
PBANKA_0831000,PBANKA_083100,,,,,,,,,
PBANKA_0831100,PBANKA_083110,,,,,,,,,
PBANKA_0831200,PBANKA_083120,,,,,,,,,
PBANKA_0831300,PBANKA_083130,,,,,,,,,
PBANKA_0831400,PBANKA_083140,,,,,,,,,
PBANKA_0831500,PBANKA_083150,,,,,,,,,
PBANKA_0831600,PBANKA_083160,,,,,,,,,
PBANKA_0831700,PBANKA_083170,,,,,,,,,
PBANKA_0831800,PBANKA_083180,,,,,,,,,
PBANKA_0831900,PBANKA_083190,,,,,,,,,
PBANKA_0832000,PBANKA_083200,,,,,,,,,
PBANKA_0832100,PBANKA_083210,,,,,,,,,
PBANKA_0832200,PBANKA_083220,,,,,,,,,
PBANKA_0832300,PBANKA_083230,,,,,,,,,
PBANKA_0832400,PBANKA_083240,,,,,,,,,
PBANKA_0832500,PBANKA_083250,,,,,,,,,
PBANKA_0832600,PBANKA_083260,,,,,,,,,
PBANKA_0832700,PBANKA_083270,,,,,,,,,
PBANKA_0832800,PBANKA_083280,,,,,,,,,
PBANKA_0832900,PBANKA_083290,,,,,,,,,
PBANKA_0833000,PBANKA_083300,,,,,,,,,
PBANKA_0833100,PBANKA_083310,,,,,,,,,
PBANKA_0833200,PBANKA_083320,,,,,,,,,
PBANKA_0833300,PBANKA_083330,,,,,,,,,
PBANKA_0833400,PBANKA_083340,,,,,,,,,
PBANKA_0833500,PBANKA_083350,,,,,,,,,
PBANKA_0833600,PBANKA_083360,,,,,,,,,
PBANKA_0833700,PBANKA_083370,,,,,,,,,
PBANKA_0833800,PBANKA_083380,,,,,,,,,
PBANKA_0833900,PBANKA_083390,,,,,,,,,
PBANKA_0834000,PBANKA_083400,,,,,,,,,
PBANKA_0834100,PBANKA_083410,,,,,,,,,
PBANKA_0834200,PBANKA_083420,,,,,,,,,
PBANKA_0834300,PBANKA_083430,,,,,,,,,
PBANKA_0834400,PBANKA_083440,,,,,,,,,
PBANKA_0834500,PBANKA_083450,,,,,,,,,
PBANKA_0834600,PBANKA_083460,,,,,,,,,
PBANKA_0834700,PBANKA_083470,,,,,,,,,
PBANKA_0834800,PBANKA_083480,,,,,,,,,
PBANKA_0834900,PBANKA_083490,,,,,,,,,
PBANKA_0835000,PBANKA_083500,,,,,,,,,
PBANKA_0835100,PBANKA_083510,,,,,,,,,
PBANKA_0835200,PBANKA_083520,,,,,,,,,
PBANKA_0835300,PBANKA_083530,,,,,,,,,
PBANKA_0835400,PBANKA_083540,,,,,,,,,
PBANKA_0835500,PBANKA_083550,,,,,,,,,
PBANKA_0835600,PBANKA_083560,,,,,,,,,
PBANKA_0835700,PBANKA_083570,,,,,,,,,
PBANKA_0835800,PBANKA_083580,,,,,,,,,
PBANKA_0835900,PBANKA_083590,,,,,,,,,
PBANKA_0836000,PBANKA_083600,,,,,,,,,
PBANKA_0836100,PBANKA_083610,,,,,,,,,
PBANKA_0836200,PBANKA_083620,,,,,,,,,
PBANKA_0836300,PBANKA_083630,,,,,,,,,
PBANKA_0836400,PBANKA_083640,,,,,,,,,
PBANKA_0836500,PBANKA_083650,,,,,,,,,
PBANKA_0836550,PBANKA_083655,,,,,,,,,
PBANKA_0836600,PBANKA_083660,,,,,,,,,
PBANKA_0836700,PBANKA_083670,,,,,,,,,
PBANKA_0836800,PBANKA_083680,,,,,,,,,
PBANKA_0836850,PBANKA_083685,,,,,,,,,
PBANKA_0836900,PBANKA_083690,,,,,,,,,
PBANKA_0836921,,,,,,,,,,
PBANKA_0836941,PBANKA_000550,,,,,,,,,
PBANKA_0836961,PBANKA_000540,,,,,,,,,
PBANKA_0836981,PBANKA_000530,,,,,,,,,
PBANKA_0837001,PBANKA_000430,,,,,,,,,
PBANKA_0837021,PBANKA_000470,,,,,,,,,
PBANKA_0837081,PBANKA_000310,,,,,,,,,
PBANKA_0837121,PBANKA_000010,,,,,,,,,
PBANKA_0837141,PBANKA_000210,,,,,,,,,
PBANKA_0837161,PBANKA_000320,,,,,,,,,
PBANKA_0837181,PBANKA_146610,,,,,,,,,
PBANKA_0900600,PBANKA_090060,,,,,,,,,
PBANKA_0901000,PBANKA_090100,,,,,,,,,
PBANKA_0901100,PBANKA_090110,,,,,,,,,
PBANKA_0901200,PBANKA_090120,,,,,,,,,
PBANKA_0901400,PBANKA_090140,,,,,,,,,
PBANKA_0901500,PBANKA_090150,,,,,,,,,
PBANKA_0901600,PBANKA_090160,,,,,,,,,
PBANKA_0901700,PBANKA_090170,,,,,,,,,
PBANKA_0901800,PBANKA_090180,,,,,,,,,
PBANKA_0901900,PBANKA_090190,,,,,,,,,
PBANKA_0902000,PBANKA_090200,,,,,,,,,
PBANKA_0902100,PBANKA_090210,,,,,,,,,
PBANKA_0902200,PBANKA_090220,,,,,,,,,
PBANKA_0902400,PBANKA_090250,,,,,,,,,
PBANKA_0902500,PBANKA_090260,,,,,,,,,
PBANKA_0902600,PBANKA_090270,,,,,,,,,
PBANKA_0902700,PBANKA_090280,,,,,,,,,
PBANKA_0902800,PBANKA_090290,,,,,,,,,
PBANKA_0902900,PBANKA_090300,,,,,,,,,
PBANKA_0903000,PBANKA_090310,,,,,,,,,
PBANKA_0903100,PBANKA_090315,,,,,,,,,
PBANKA_0903200,PBANKA_090320,,,,,,,,,
PBANKA_0903300,PBANKA_090330,,,,,,,,,
PBANKA_0903400,PBANKA_090340,,,,,,,,,
PBANKA_0903500,PBANKA_090350,,,,,,,,,
PBANKA_0903600,PBANKA_090360,,,,,,,,,
PBANKA_0903700,PBANKA_090370,,,,,,,,,
PBANKA_0903800,PBANKA_090380,,,,,,,,,
PBANKA_0903900,PBANKA_090390,,,,,,,,,
PBANKA_0904000,PBANKA_090400,,,,,,,,,
PBANKA_0904100,PBANKA_090410,,,,,,,,,
PBANKA_0904200,PBANKA_090420,,,,,,,,,
PBANKA_0904300,PBANKA_090430,,,,,,,,,
PBANKA_0904400,PBANKA_090440,,,,,,,,,
PBANKA_0904500,PBANKA_090450,,,,,,,,,
PBANKA_0904600,PBANKA_090460,,,,,,,,,
PBANKA_0904700,PBANKA_090470,,,,,,,,,
PBANKA_0904800,PBANKA_090480,,,,,,,,,
PBANKA_0904900,PBANKA_090490,,,,,,,,,
PBANKA_0905000,PBANKA_090500,,,,,,,,,
PBANKA_0905100,PBANKA_090510,,,,,,,,,
PBANKA_0905200,PBANKA_090520,,,,,,,,,
PBANKA_0905300,PBANKA_090530,,,,,,,,,
PBANKA_0905400,PBANKA_090540,,,,,,,,,
PBANKA_0905500,PBANKA_090550,,,,,,,,,
PBANKA_0905600,PBANKA_090560,,,,,,,,,
PBANKA_0905700,PBANKA_090570,,,,,,,,,
PBANKA_0905800,PBANKA_090580,,,,,,,,,
PBANKA_0905900,PBANKA_090590,,,,,,,,,
PBANKA_0906000,PBANKA_090600,,,,,,,,,
PBANKA_0906100,PBANKA_090610,,,,,,,,,
PBANKA_0906200,PBANKA_090620,,,,,,,,,
PBANKA_0906300,PBANKA_090630,,,,,,,,,
PBANKA_0906400,PBANKA_090640,,,,,,,,,
PBANKA_0906500,PBANKA_090650,,,,,,,,,
PBANKA_0906600,PBANKA_090660,,,,,,,,,
PBANKA_0906700,PBANKA_090670,,,,,,,,,
PBANKA_0906800,PBANKA_090680,,,,,,,,,
PBANKA_0906900,PBANKA_090690,,,,,,,,,
PBANKA_0907000,PBANKA_090700,,,,,,,,,
PBANKA_0907100,PBANKA_090710,,,,,,,,,
PBANKA_0907200,PBANKA_090720,,,,,,,,,
PBANKA_0907300,PBANKA_090730,,,,,,,,,
PBANKA_0907400,PBANKA_090740,,,,,,,,,
PBANKA_0907500,PBANKA_090750,,,,,,,,,
PBANKA_0907600,PBANKA_090760,,,,,,,,,
PBANKA_0907700,PBANKA_090770,,,,,,,,,
PBANKA_0907800,PBANKA_090780,,,,,,,,,
PBANKA_0907900,PBANKA_090790,,,,,,,,,
PBANKA_0908000,PBANKA_090800,,,,,,,,,
PBANKA_0908100,PBANKA_090810,,,,,,,,,
PBANKA_0908200,PBANKA_090820,,,,,,,,,
PBANKA_0908300,PBANKA_090830,,,,,,,,,
PBANKA_0908400,PBANKA_090840,,,,,,,,,
PBANKA_0908500,PBANKA_090850,,,,,,,,,
PBANKA_0908600,PBANKA_090860,,,,,,,,,
PBANKA_0908700,PBANKA_090870,,,,,,,,,
PBANKA_0908800,PBANKA_090880,,,,,,,,,
PBANKA_0908900,PBANKA_090890,,,,,,,,,
PBANKA_0909000,PBANKA_090900,,,,,,,,,
PBANKA_0909100,PBANKA_090910,,,,,,,,,
PBANKA_0909200,PBANKA_090920,,,,,,,,,
PBANKA_0909300,PBANKA_090930,,,,,,,,,
PBANKA_0909400,PBANKA_090940,,,,,,,,,
PBANKA_0909500,PBANKA_090950,,,,,,,,,
PBANKA_0909600,PBANKA_090960,,,,,,,,,
PBANKA_0909700,PBANKA_090970,,,,,,,,,
PBANKA_0909800,PBANKA_090980,,,,,,,,,
PBANKA_0909900,PBANKA_090990,,,,,,,,,
PBANKA_0910000,PBANKA_091000,,,,,,,,,
PBANKA_0910100,PBANKA_091010,,,,,,,,,
PBANKA_0910200,PBANKA_091020,,,,,,,,,
PBANKA_0910300,PBANKA_091030,,,,,,,,,
PBANKA_0910400,PBANKA_091040,,,,,,,,,
PBANKA_0910500,PBANKA_091050,,,,,,,,,
PBANKA_0910600,PBANKA_091060,,,,,,,,,
PBANKA_0910700,PBANKA_091070,,,,,,,,,
PBANKA_0910800,PBANKA_091080,,,,,,,,,
PBANKA_0910900,PBANKA_091090,,,,,,,,,
PBANKA_0911000,PBANKA_091100,,,,,,,,,
PBANKA_0911100,PBANKA_091110,,,,,,,,,
PBANKA_0911200,PBANKA_091120,,,,,,,,,
PBANKA_0911300,PBANKA_091130,,,,,,,,,
PBANKA_0911400,PBANKA_091140,,,,,,,,,
PBANKA_0911500,PBANKA_091150,,,,,,,,,
PBANKA_0911600,PBANKA_091160,,,,,,,,,
PBANKA_0911650,PBANKA_091165,,,,,,,,,
PBANKA_0911700,PBANKA_091170,,,,,,,,,
PBANKA_0911800,PBANKA_091180,,,,,,,,,
PBANKA_0911900,PBANKA_091190,,,,,,,,,
PBANKA_0912000,PBANKA_091200,,,,,,,,,
PBANKA_0912100,PBANKA_091210,,,,,,,,,
PBANKA_0912200,PBANKA_091220,,,,,,,,,
PBANKA_0912300,PBANKA_091230,,,,,,,,,
PBANKA_0912400,PBANKA_091240,,,,,,,,,
PBANKA_0912500,PBANKA_091250,,,,,,,,,
PBANKA_0912600,PBANKA_091260,,,,,,,,,
PBANKA_0912700,PBANKA_091270,,,,,,,,,
PBANKA_0912800,PBANKA_091280,,,,,,,,,
PBANKA_0912900,PBANKA_091290,,,,,,,,,
PBANKA_0913000,PBANKA_091300,,,,,,,,,
PBANKA_0913100,PBANKA_091310,,,,,,,,,
PBANKA_0913200,PBANKA_091320,,,,,,,,,
PBANKA_0913300,PBANKA_091330,,,,,,,,,
PBANKA_0913400,PBANKA_091340,,,,,,,,,
PBANKA_0913500,PBANKA_091350,,,,,,,,,
PBANKA_0913600,PBANKA_091360,,,,,,,,,
PBANKA_0913700,PBANKA_091370,,,,,,,,,
PBANKA_0913800,PBANKA_091380,,,,,,,,,
PBANKA_0913900,PBANKA_091390,,,,,,,,,
PBANKA_0914000,PBANKA_091400,,,,,,,,,
PBANKA_0914100,PBANKA_091410,,,,,,,,,
PBANKA_0914200,PBANKA_091420,,,,,,,,,
PBANKA_0914300,PBANKA_091430,,,,,,,,,
PBANKA_0914400,PBANKA_091440,,,,,,,,,
PBANKA_0914500,PBANKA_091450,,,,,,,,,
PBANKA_0914600,PBANKA_091460,,,,,,,,,
PBANKA_0914700,PBANKA_091470,,,,,,,,,
PBANKA_0914800,PBANKA_091480,,,,,,,,,
PBANKA_0914900,PBANKA_091490,,,,,,,,,
PBANKA_0915000,PBANKA_091500,,,,,,,,,
PBANKA_0915100,PBANKA_091510,,,,,,,,,
PBANKA_0915200,PBANKA_091520,,,,,,,,,
PBANKA_0915300,PBANKA_091530,,,,,,,,,
PBANKA_0915400,PBANKA_091540,,,,,,,,,
PBANKA_0915500,PBANKA_091550,,,,,,,,,
PBANKA_0915600,PBANKA_091560,,,,,,,,,
PBANKA_0915700,PBANKA_091570,,,,,,,,,
PBANKA_0915800,PBANKA_091580,,,,,,,,,
PBANKA_0915900,PBANKA_091590,,,,,,,,,
PBANKA_0916000,PBANKA_091600,,,,,,,,,
PBANKA_0916100,PBANKA_091610,,,,,,,,,
PBANKA_0916200,PBANKA_091620,,,,,,,,,
PBANKA_0916300,PBANKA_091630,,,,,,,,,
PBANKA_0916400,PBANKA_091640,,,,,,,,,
PBANKA_0916500,PBANKA_091650,,,,,,,,,
PBANKA_0916600,PBANKA_091660,,,,,,,,,
PBANKA_0916650,PBANKA_091665,,,,,,,,,
PBANKA_0916700,PBANKA_091670,,,,,,,,,
PBANKA_0916800,PBANKA_091680,,,,,,,,,
PBANKA_0916900,PBANKA_091690,,,,,,,,,
PBANKA_0917000,PBANKA_091700,,,,,,,,,
PBANKA_0917100,PBANKA_091710,,,,,,,,,
PBANKA_0917200,PBANKA_091720,,,,,,,,,
PBANKA_0917300,PBANKA_091730,,,,,,,,,
PBANKA_0917400,PBANKA_091740,,,,,,,,,
PBANKA_0917700,PBANKA_091770,,,,,,,,,
PBANKA_0917800,PBANKA_091780,,,,,,,,,
PBANKA_0917900,PBANKA_091790,,,,,,,,,
PBANKA_0917980,PBANKA_091798,,,,,,,,,
PBANKA_0917990,PBANKA_091799,,,,,,,,,
PBANKA_0918000,PBANKA_091800,,,,,,,,,
PBANKA_0918100,PBANKA_091810,,,,,,,,,
PBANKA_0918200,PBANKA_091820,,,,,,,,,
PBANKA_0918300,PBANKA_091830,,,,,,,,,
PBANKA_0918400,PBANKA_091840,,,,,,,,,
PBANKA_0918500,PBANKA_091850,,,,,,,,,
PBANKA_0918600,PBANKA_091860,,,,,,,,,
PBANKA_0918700,PBANKA_091870,,,,,,,,,
PBANKA_0918800,PBANKA_091880,,,,,,,,,
PBANKA_0918900,PBANKA_091890,,,,,,,,,
PBANKA_0919000,PBANKA_091900,,,,,,,,,
PBANKA_0919100,PBANKA_091910,,,,,,,,,
PBANKA_0919200,PBANKA_091920,,,,,,,,,
PBANKA_0919300,PBANKA_091930,,,,,,,,,
PBANKA_0919400,PBANKA_091940,,,,,,,,,
PBANKA_0919500,PBANKA_091950,,,,,,,,,
PBANKA_0919600,PBANKA_091960,,,,,,,,,
PBANKA_0919700,PBANKA_091970,,,,,,,,,
PBANKA_0919800,PBANKA_091980,,,,,,,,,
PBANKA_0919900,PBANKA_091990,,,,,,,,,
PBANKA_0920000,PBANKA_092000,,,,,,,,,
PBANKA_0920100,PBANKA_092010,,,,,,,,,
PBANKA_0920400,PBANKA_092040,,,,,,,,,
PBANKA_0920500,PBANKA_092050,,,,,,,,,
PBANKA_0920600,PBANKA_092060,,,,,,,,,
PBANKA_0920700,PBANKA_092070,,,,,,,,,
PBANKA_0920800,PBANKA_092080,,,,,,,,,
PBANKA_0920900,PBANKA_092090,,,,,,,,,
PBANKA_0921000,PBANKA_092100,,,,,,,,,
PBANKA_0921100,PBANKA_092110,,,,,,,,,
PBANKA_0921200,PBANKA_092120,,,,,,,,,
PBANKA_0921300,PBANKA_092130,,,,,,,,,
PBANKA_0921400,PBANKA_092140,,,,,,,,,
PBANKA_0921500,PBANKA_092150,,,,,,,,,
PBANKA_0921600,PBANKA_092160,,,,,,,,,
PBANKA_0921700,PBANKA_092170,,,,,,,,,
PBANKA_0921800,PBANKA_092180,,,,,,,,,
PBANKA_0921900,PBANKA_092190,,,,,,,,,
PBANKA_0922000,PBANKA_092200,,,,,,,,,
PBANKA_0922100,PBANKA_092210,,,,,,,,,
PBANKA_0922200,PBANKA_092220,,,,,,,,,
PBANKA_0922300,PBANKA_092230,,,,,,,,,
PBANKA_0922400,PBANKA_092240,,,,,,,,,
PBANKA_0922500,PBANKA_092250,,,,,,,,,
PBANKA_0922600,PBANKA_092260,,,,,,,,,
PBANKA_0922700,PBANKA_092270,,,,,,,,,
PBANKA_0922800,PBANKA_092280,,,,,,,,,
PBANKA_0922900,PBANKA_092290,,,,,,,,,
PBANKA_0923000,PBANKA_092300,,,,,,,,,
PBANKA_0923100,PBANKA_092310,,,,,,,,,
PBANKA_0923200,PBANKA_092320,,,,,,,,,
PBANKA_0923300,PBANKA_092330,,,,,,,,,
PBANKA_0923400,PBANKA_092340,,,,,,,,,
PBANKA_0923500,PBANKA_092350,,,,,,,,,
PBANKA_0923600,PBANKA_092360,,,,,,,,,
PBANKA_0923700,PBANKA_092370,,,,,,,,,
PBANKA_0923800,PBANKA_092380,,,,,,,,,
PBANKA_0923900,PBANKA_092390,,,,,,,,,
PBANKA_0924000,PBANKA_092400,,,,,,,,,
PBANKA_0924100,PBANKA_092410,,,,,,,,,
PBANKA_0924200,PBANKA_092420,,,,,,,,,
PBANKA_0924300,PBANKA_092430,,,,,,,,,
PBANKA_0924400,PBANKA_092440,,,,,,,,,
PBANKA_0924500,PBANKA_092450,,,,,,,,,
PBANKA_0924600,PBANKA_092460,,,,,,,,,
PBANKA_0924700,PBANKA_092470,,,,,,,,,
PBANKA_0924800,PBANKA_092480,,,,,,,,,
PBANKA_0924900,PBANKA_092490,,,,,,,,,
PBANKA_0925000,PBANKA_092500,,,,,,,,,
PBANKA_0925100,PBANKA_092510,,,,,,,,,
PBANKA_0925200,PBANKA_092520,,,,,,,,,
PBANKA_0925300,PBANKA_092530,,,,,,,,,
PBANKA_0925400,PBANKA_092540,,,,,,,,,
PBANKA_0925500,PBANKA_092550,,,,,,,,,
PBANKA_0925600,PBANKA_092560,,,,,,,,,
PBANKA_0925700,PBANKA_092570,,,,,,,,,
PBANKA_0925800,PBANKA_092580,,,,,,,,,
PBANKA_0925900,PBANKA_092590,,,,,,,,,
PBANKA_0926000,PBANKA_092600,,,,,,,,,
PBANKA_0926100,PBANKA_092610,,,,,,,,,
PBANKA_0926200,PBANKA_092620,,,,,,,,,
PBANKA_0926300,PBANKA_092630,,,,,,,,,
PBANKA_0926400,PBANKA_092640,,,,,,,,,
PBANKA_0926500,PBANKA_092650,,,,,,,,,
PBANKA_0926600,PBANKA_092660,,,,,,,,,
PBANKA_0926700,PBANKA_092670,,,,,,,,,
PBANKA_0926800,PBANKA_092680,,,,,,,,,
PBANKA_0926900,PBANKA_092690,,,,,,,,,
PBANKA_0927000,PBANKA_092700,,,,,,,,,
PBANKA_0927100,PBANKA_092710,,,,,,,,,
PBANKA_0927200,PBANKA_092720,,,,,,,,,
PBANKA_0927300,PBANKA_092730,,,,,,,,,
PBANKA_0927400,PBANKA_092740,,,,,,,,,
PBANKA_0927500,PBANKA_092750,,,,,,,,,
PBANKA_0927600,PBANKA_092760,,,,,,,,,
PBANKA_0927700,PBANKA_092770,,,,,,,,,
PBANKA_0927800,PBANKA_092780,,,,,,,,,
PBANKA_0927900,PBANKA_092790,,,,,,,,,
PBANKA_0928000,PBANKA_092800,,,,,,,,,
PBANKA_0928100,PBANKA_092810,,,,,,,,,
PBANKA_0928200,PBANKA_092820,,,,,,,,,
PBANKA_0928300,PBANKA_092830,,,,,,,,,
PBANKA_0928400,PBANKA_092840,,,,,,,,,
PBANKA_0928500,PBANKA_092850,,,,,,,,,
PBANKA_0928600,PBANKA_092860,,,,,,,,,
PBANKA_0928700,PBANKA_092870,,,,,,,,,
PBANKA_0928800,PBANKA_092880,,,,,,,,,
PBANKA_0928900,PBANKA_092890,,,,,,,,,
PBANKA_0929000,PBANKA_092900,,,,,,,,,
PBANKA_0929100,PBANKA_092910,,,,,,,,,
PBANKA_0929200,PBANKA_092920,,,,,,,,,
PBANKA_0929300,PBANKA_092930,,,,,,,,,
PBANKA_0929400,PBANKA_092940,,,,,,,,,
PBANKA_0929500,PBANKA_092950,,,,,,,,,
PBANKA_0929600,PBANKA_092960,,,,,,,,,
PBANKA_0929700,PBANKA_092970,,,,,,,,,
PBANKA_0929800,PBANKA_092980,,,,,,,,,
PBANKA_0929900,PBANKA_092990,,,,,,,,,
PBANKA_0930000,PBANKA_093000,,,,,,,,,
PBANKA_0930100,PBANKA_093010,,,,,,,,,
PBANKA_0930200,PBANKA_093020,,,,,,,,,
PBANKA_0930300,PBANKA_093030,,,,,,,,,
PBANKA_0930400,PBANKA_093040,,,,,,,,,
PBANKA_0930500,PBANKA_093050,,,,,,,,,
PBANKA_0930600,PBANKA_093060,,,,,,,,,
PBANKA_0930700,PBANKA_093070,,,,,,,,,
PBANKA_0930800,PBANKA_093080,,,,,,,,,
PBANKA_0930900,PBANKA_093090,,,,,,,,,
PBANKA_0931000,PBANKA_093100,,,,,,,,,
PBANKA_0931100,PBANKA_093110,,,,,,,,,
PBANKA_0931200,PBANKA_093120,,,,,,,,,
PBANKA_0931300,PBANKA_093130,,,,,,,,,
PBANKA_0931400,PBANKA_093140,,,,,,,,,
PBANKA_0931500,PBANKA_093150,,,,,,,,,
PBANKA_0931600,PBANKA_093160,,,,,,,,,
PBANKA_0931700,PBANKA_093170,,,,,,,,,
PBANKA_0931800,PBANKA_093180,,,,,,,,,
PBANKA_0931900,PBANKA_093190,,,,,,,,,
PBANKA_0932000,PBANKA_093200,,,,,,,,,
PBANKA_0932100,PBANKA_093210,,,,,,,,,
PBANKA_0932200,PBANKA_093220,,,,,,,,,
PBANKA_0932300,PBANKA_093230,,,,,,,,,
PBANKA_0932400,PBANKA_093240,,,,,,,,,
PBANKA_0932500,PBANKA_093250,,,,,,,,,
PBANKA_0932600,PBANKA_093260,,,,,,,,,
PBANKA_0932700,PBANKA_093270,,,,,,,,,
PBANKA_0932800,PBANKA_093280,,,,,,,,,
PBANKA_0932900,PBANKA_093290,,,,,,,,,
PBANKA_0933000,PBANKA_093300,,,,,,,,,
PBANKA_0933100,PBANKA_093310,,,,,,,,,
PBANKA_0933200,PBANKA_093320,,,,,,,,,
PBANKA_0933300,PBANKA_093330,,,,,,,,,
PBANKA_0933500,PBANKA_093350,,,,,,,,,
PBANKA_0933600,PBANKA_093360,,,,,,,,,
PBANKA_0933700,PBANKA_093370,,,,,,,,,
PBANKA_0933800,PBANKA_093380,,,,,,,,,
PBANKA_0933900,PBANKA_093390,,,,,,,,,
PBANKA_0934000,PBANKA_093400,,,,,,,,,
PBANKA_0934100,PBANKA_093410,,,,,,,,,
PBANKA_0934200,PBANKA_093420,,,,,,,,,
PBANKA_0934300,PBANKA_093430,,,,,,,,,
PBANKA_0934400,PBANKA_093440,,,,,,,,,
PBANKA_0934500,PBANKA_093450,,,,,,,,,
PBANKA_0934600,PBANKA_093460,,,,,,,,,
PBANKA_0934700,PBANKA_093470,,,,,,,,,
PBANKA_0934800,PBANKA_093480,,,,,,,,,
PBANKA_0934900,PBANKA_093490,,,,,,,,,
PBANKA_0935000,PBANKA_093500,,,,,,,,,
PBANKA_0935100,PBANKA_093510,,,,,,,,,
PBANKA_0935200,PBANKA_093520,,,,,,,,,
PBANKA_0935300,PBANKA_093530,,,,,,,,,
PBANKA_0935400,PBANKA_093540,,,,,,,,,
PBANKA_0935500,PBANKA_093550,,,,,,,,,
PBANKA_0935600,PBANKA_093560,,,,,,,,,
PBANKA_0935700,PBANKA_093570,,,,,,,,,
PBANKA_0935800,PBANKA_093580,,,,,,,,,
PBANKA_0935900,PBANKA_093590,,,,,,,,,
PBANKA_0936000,PBANKA_093600,,,,,,,,,
PBANKA_0936100,PBANKA_093610,,,,,,,,,
PBANKA_0936200,PBANKA_093620,,,,,,,,,
PBANKA_0936300,PBANKA_093630,,,,,,,,,
PBANKA_0936400,PBANKA_093640,,,,,,,,,
PBANKA_0936500,PBANKA_093650,,,,,,,,,
PBANKA_0936600,PBANKA_093660,,,,,,,,,
PBANKA_0936700,PBANKA_093670,,,,,,,,,
PBANKA_0936800,PBANKA_093680,,,,,,,,,
PBANKA_0936900,PBANKA_093690,,,,,,,,,
PBANKA_0937000,PBANKA_093700,,,,,,,,,
PBANKA_0937100,PBANKA_093710,,,,,,,,,
PBANKA_0937300,PBANKA_093730,,,,,,,,,
PBANKA_0937400,PBANKA_093740,,,,,,,,,
PBANKA_0937500,PBANKA_093750,,,,,,,,,
PBANKA_0937600,PBANKA_093760,,,,,,,,,
PBANKA_0937700,PBANKA_093770,,,,,,,,,
PBANKA_0937750,PBANKA_093775,,,,,,,,,
PBANKA_0937800,PBANKA_093780,,,,,,,,,
PBANKA_0937840,PBANKA_093784,,,,,,,,,
PBANKA_0937860,PBANKA_093786,,,,,,,,,
PBANKA_0937880,PBANKA_093788,,,,,,,,,
PBANKA_0937900,PBANKA_093790,,,,,,,,,
PBANKA_0938000,PBANKA_093800,,,,,,,,,
PBANKA_0938050,PBANKA_093805,,,,,,,,,
