GeneNew	Type	Domain	Domain2	Val1	Val2	Val3
PF3D7_1326300	InterproscanData_RSRC	SM00360	RRM	426	505	7.60E-01
PF3D7_1326300	InterproscanData_RSRC	SM00360	RRM	242	323	1.60E-05
PF3D7_1326300	InterproscanData_RSRC	PS50102	RRM	241	327	1.10E+01
PF3D7_1326300	InterproscanData_RSRC	PS50102	RRM	422	509	9.40E+00
PF3D7_1326300	InterproscanData_RSRC	SSF54928	53313	425	507	5.70E-15
PF3D7_1326300	InterproscanData_RSRC	SSF54928	53313	241	337	5.70E-15
PF3D7_1326400	InterproscanData_RSRC	SSF53448	53095	33	269	4.60E-23
PF3D7_1326400	InterproscanData_RSRC	SSF53448	53095	318	356	4.60E-23
PF3D7_1326400	InterproscanData_RSRC	SSF53448	53095	388	438	4.60E-23
PF3D7_1326600	InterproscanData_RSRC	SSF141571	53162	1283	1364	1.60E-08
PF3D7_1326700	InterproscanData_RSRC	SSF69572	51360	339	451	7.70E-05
PF3D7_1326800	InterproscanData_RSRC	PS50192	T_SNARE	351	413	9.00E+00
PF3D7_1327200	InterproscanData_RSRC	PF04032	Rpr2	123	234	8.20E-28
PF3D7_1327100	InterproscanData_RSRC	PS51257	PROKAR_LIPOPROTEIN	1	27	5.00E+00
PF3D7_1327100	InterproscanData_RSRC	PS50228	SUEL_LECTIN	44	129	8.80E+00
PF3D7_1327100	InterproscanData_RSRC	PF02140	Gal_Lectin	52	128	5.80E-07
PF3D7_1327000	InterproscanData_RSRC	PF15140	DUF4573	383	539	1.20E-07
PF3D7_1327700	InterproscanData_RSRC	SSF54928	53313	112	203	2.30E-22
PF3D7_1327700	InterproscanData_RSRC	PF03467	Smg4_UPF3	110	247	2.50E-24
PF3D7_1327800	InterproscanData_RSRC	SSF53271	52114	174	340	1.90E-33
PF3D7_1327600	InterproscanData_RSRC	PF01467	CTP_transf_2	7	172	1.20E-13
PF3D7_1327600	InterproscanData_RSRC	SSF52374	53312	1	201	8.00E-31
PF3D7_1327800	InterproscanData_RSRC	PF13793	Pribosyltran_N	176	298	7.70E-33
PF3D7_1327800	InterproscanData_RSRC	SSF53271	52114	429	548	4.60E-34
PF3D7_1327800	InterproscanData_RSRC	SSF53271	52114	343	381	4.60E-34
PF3D7_1327800	InterproscanData_RSRC	PF14572	Pribosyl_synth	408	548	2.80E-27
PF3D7_1327800	InterproscanData_RSRC	TIGR01251	TIGR01251	176	367	5.60E-40
PF3D7_1328100	InterproscanData_RSRC	SSF56235	53208	9	235	8.40E-63
PF3D7_1328100	InterproscanData_RSRC	PF00227	Proteasome	39	219	1.30E-42
PF3D7_1328100	InterproscanData_RSRC	PS51476	PROTEASOME_B_2	41	219	3.70E+01
PF3D7_1328200	InterproscanData_RSRC	PS50138	BRCA2_REPEAT	1390	1424	8.90E+00
PF3D7_1328200	InterproscanData_RSRC	PS50138	BRCA2_REPEAT	1439	1473	8.90E+00
PF3D7_1328400	InterproscanData_RSRC	PF06916	DUF1279	393	486	2.00E-22
PF3D7_1328500	InterproscanData_RSRC	PF12695	Abhydrolase_5	468	685	9.60E-09
PF3D7_1328500	InterproscanData_RSRC	SSF53474	53348	468	685	1.60E-18
PF3D7_1328800	InterproscanData_RSRC	PS50305	SIRTUIN	19	273	3.80E+01
PF3D7_1328800	InterproscanData_RSRC	SSF52467	53226	11	255	8.10E-65
PF3D7_1328800	InterproscanData_RSRC	PF02146	SIR2	36	213	3.00E-37
PF3D7_1328900	InterproscanData_RSRC	PF09409	PUB	247	325	1.80E-12
PF3D7_1328900	InterproscanData_RSRC	SSF143503	52385	229	342	8.10E-21
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	33	426	0.00E+00
PF3D7_1329000	InterproscanData_RSRC	PF05000	RNA_pol_Rpb1_4	844	945	1.70E-31
PF3D7_1329000	InterproscanData_RSRC	PF04983	RNA_pol_Rpb1_3	640	814	1.00E-35
PF3D7_1329000	InterproscanData_RSRC	PF04997	RNA_pol_Rpb1_1	33	354	1.30E-93
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	1191	1310	0.00E+00
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	542	1125	0.00E+00
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	1358	1429	0.00E+00
PF3D7_1329000	InterproscanData_RSRC	PF04998	RNA_pol_Rpb1_5	1571	1935	9.70E-22
PF3D7_1329000	InterproscanData_RSRC	PF04998	RNA_pol_Rpb1_5	952	1017	6.20E-32
PF3D7_1329000	InterproscanData_RSRC	PF04998	RNA_pol_Rpb1_5	2020	2283	4.30E-15
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	2137	2334	4.30E-85
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	1710	1928	4.30E-85
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	1417	1582	4.30E-85
PF3D7_1329000	InterproscanData_RSRC	SSF64484	39236	2049	2105	4.30E-85
PF3D7_1329000	InterproscanData_RSRC	SM00663	RPOLA_N	244	665	0.00E+00
PF3D7_1329000	InterproscanData_RSRC	PF00623	RNA_pol_Rpb1_2	512	637	8.60E-41
PF3D7_1329000	InterproscanData_RSRC	PF00623	RNA_pol_Rpb1_2	356	426	8.30E-21
PF3D7_1329100	InterproscanData_RSRC	PS50082	WD_REPEATS_2	1895	1936	1.50E+01
PF3D7_1329100	InterproscanData_RSRC	SSF52540	53350	364	765	0.00E+00
PF3D7_1329100	InterproscanData_RSRC	SSF52540	53350	37	300	0.00E+00
PF3D7_1329100	InterproscanData_RSRC	SSF52540	53350	894	954	0.00E+00
PF3D7_1329100	InterproscanData_RSRC	PS50294	WD_REPEATS_REGION	1895	1978	1.40E+01
PF3D7_1329100	InterproscanData_RSRC	PF00063	Myosin_head	345	782	1.90E-117
PF3D7_1329100	InterproscanData_RSRC	PF00063	Myosin_head	70	277	9.30E-71
PF3D7_1329100	InterproscanData_RSRC	PS50096	IQ	1008	1037	6.60E+00
PF3D7_1329100	InterproscanData_RSRC	PS50096	IQ	1031	1060	6.60E+00
PF3D7_1329100	InterproscanData_RSRC	PF08477	Miro	1390	1502	7.50E-06
PF3D7_1329100	InterproscanData_RSRC	SSF50978	49784	1774	1796	1.70E-32
PF3D7_1329100	InterproscanData_RSRC	SSF50978	49784	1889	2155	1.70E-32
PF3D7_1329100	InterproscanData_RSRC	SM00242	MYSc	56	798	0.00E+00
PF3D7_1329100	InterproscanData_RSRC	PF00612	IQ	985	1004	7.40E-02
PF3D7_1329100	InterproscanData_RSRC	SSF52540	53350	1385	1503	6.40E-09
PF3D7_1329100	InterproscanData_RSRC	SSF52540	53350	960	1059	3.20E-06
PF3D7_1329100	InterproscanData_RSRC	SM00320	WD40	1888	1927	1.70E-07
PF3D7_1329100	InterproscanData_RSRC	SM00320	WD40	1750	1793	9.30E+01
PF3D7_1329100	InterproscanData_RSRC	SM00320	WD40	2071	2112	1.40E+02
PF3D7_1329100	InterproscanData_RSRC	SM00320	WD40	2117	2156	2.50E-01
PF3D7_1329100	InterproscanData_RSRC	SM00320	WD40	1972	2010	3.50E+01
PF3D7_1329100	InterproscanData_RSRC	PF00400	WD40	1890	1927	2.60E-08
PF3D7_1329300	InterproscanData_RSRC	PF00400	WD40	314	339	1.20E-02
PF3D7_1329300	InterproscanData_RSRC	PF00400	WD40	537	574	1.10E-04
PF3D7_1329300	InterproscanData_RSRC	PF00400	WD40	470	507	3.00E-04
PF3D7_1329300	InterproscanData_RSRC	PF12265	CAF1C_H4-bd	38	109	5.10E-17
PF3D7_1329300	InterproscanData_RSRC	SSF50978	49784	140	277	4.60E-07
PF3D7_1329300	InterproscanData_RSRC	SSF50978	49784	325	344	4.60E-07
PF3D7_1329300	InterproscanData_RSRC	PS50294	WD_REPEATS_REGION	430	582	1.40E+01
PF3D7_1329300	InterproscanData_RSRC	SM00320	WD40	534	574	8.20E-05
PF3D7_1329300	InterproscanData_RSRC	SM00320	WD40	374	416	4.80E+01
PF3D7_1329300	InterproscanData_RSRC	SM00320	WD40	423	463	3.90E+00
PF3D7_1329300	InterproscanData_RSRC	SM00320	WD40	467	507	1.90E-04
PF3D7_1329300	InterproscanData_RSRC	SM00320	WD40	281	339	4.40E-01
PF3D7_1329300	InterproscanData_RSRC	SM00320	WD40	140	179	2.60E+02
PF3D7_1329300	InterproscanData_RSRC	PS50082	WD_REPEATS_2	474	516	9.20E+00
PF3D7_1329300	InterproscanData_RSRC	PS50082	WD_REPEATS_2	541	582	8.90E+00
PF3D7_1329300	InterproscanData_RSRC	SSF50978	49784	320	576	1.70E-32
PF3D7_1329400	InterproscanData_RSRC	PF00962	A_deaminase	238	647	1.70E-87
PF3D7_1329400	InterproscanData_RSRC	SSF51556	53093	62	681	0.00E+00
PF3D7_1329700	InterproscanData_RSRC	SSF47473	53359	376	455	2.40E-11
PF3D7_1329700	InterproscanData_RSRC	PF13499	EF-hand_7	255	312	2.00E-08
PF3D7_1329700	InterproscanData_RSRC	PS50222	EF_HAND_2	422	440	5.50E+00
PF3D7_1329700	InterproscanData_RSRC	PS50222	EF_HAND_2	247	282	8.20E+00
PF3D7_1329700	InterproscanData_RSRC	PS50222	EF_HAND_2	499	522	6.60E+00
PF3D7_1329600	InterproscanData_RSRC	PF05030	SSXT	237	285	4.00E-06
PF3D7_1329700	InterproscanData_RSRC	SSF47473	53359	247	324	2.40E-11
PF3D7_1329700	InterproscanData_RSRC	PS50222	EF_HAND_2	285	320	8.60E+00
PF3D7_1330000	InterproscanData_RSRC	PF06201	PITH	24	157	1.90E-29
PF3D7_1330000	InterproscanData_RSRC	SSF49785	53078	12	156	1.40E-36
PF3D7_1330000	InterproscanData_RSRC	PS51532	PITH	13	174	3.70E+01
PF3D7_1330000	InterproscanData_RSRC	PF06201	PITH	24	168	5.00E-43
PF3D7_1330000	InterproscanData_RSRC	PS51532	PITH	13	185	5.60E+01
PF3D7_1330000	InterproscanData_RSRC	SSF49785	53078	12	167	6.90E-46
PF3D7_1330300	InterproscanData_RSRC	SM00271	DnaJ	42	101	2.30E-28
PF3D7_1330300	InterproscanData_RSRC	PS50076	DNAJ_2	43	109	2.20E+01
PF3D7_1330300	InterproscanData_RSRC	SSF46565	50633	39	124	1.60E-28
PF3D7_1330300	InterproscanData_RSRC	PF00226	DnaJ	43	106	1.40E-25
PF3D7_1330400	InterproscanData_RSRC	PF00810	ER_lumen_recept	77	219	1.70E-38
PF3D7_1330400	InterproscanData_RSRC	PF00810	ER_lumen_recept	77	229	3.60E-42
PF3D7_1330500	InterproscanData_RSRC	SM00668	CTLH	494	551	6.80E-04
PF3D7_1330500	InterproscanData_RSRC	PS50897	CTLH	494	551	9.60E+00
PF3D7_1330500	InterproscanData_RSRC	PS50896	LISH	456	488	7.90E+00
PF3D7_1330500	InterproscanData_RSRC	SSF57850	52291	663	721	1.20E-05
PF3D7_1330500	InterproscanData_RSRC	PF10607	CLTH	495	632	5.90E-20
PF3D7_1330600	InterproscanData_RSRC	PF00009	GTP_EFTU	119	312	1.10E-57
PF3D7_1330600	InterproscanData_RSRC	TIGR00485	TIGR00485	114	504	0.00E+00
PF3D7_1330600	InterproscanData_RSRC	SSF50447	52567	316	410	8.10E-27
PF3D7_1330600	InterproscanData_RSRC	SSF52540	53350	110	324	5.50E-57
PF3D7_1330600	InterproscanData_RSRC	SSF50465	51768	411	504	3.20E-27
PF3D7_1330600	InterproscanData_RSRC	PF03143	GTP_EFTU_D3	411	504	2.00E-22
PF3D7_1330600	InterproscanData_RSRC	PF03144	GTP_EFTU_D2	336	406	2.70E-16
PF3D7_1330700	InterproscanData_RSRC	PF06728	PIG-U	129	558	4.00E-79
PF3D7_1330800	InterproscanData_RSRC	SSF54928	53313	426	529	4.90E-16
PF3D7_1330800	InterproscanData_RSRC	PS50102	RRM	432	503	1.10E+01
PF3D7_1330800	InterproscanData_RSRC	SM00360	RRM	433	499	1.20E-04
PF3D7_1330800	InterproscanData_RSRC	PF14259	RRM_6	441	497	4.00E-06
PF3D7_1331000	InterproscanData_RSRC	SSF56112	53164	332	552	6.90E-22
PF3D7_1331000	InterproscanData_RSRC	SM00220	S_TKc	298	554	1.30E-03
PF3D7_1331000	InterproscanData_RSRC	PS50011	PROTEIN_KINASE_DOM	239	557	1.40E+01
PF3D7_1331000	InterproscanData_RSRC	PF00069	Pkinase	287	548	4.00E-06
PF3D7_1331100	InterproscanData_RSRC	SSF52540	53350	316	471	1.00E-35
PF3D7_1331100	InterproscanData_RSRC	PF00270	DEAD	317	471	1.70E-14
PF3D7_1331100	InterproscanData_RSRC	PF00271	Helicase_C	605	676	5.60E-07
PF3D7_1331100	InterproscanData_RSRC	PS51195	Q_MOTIF	100	128	6.80E+00
PF3D7_1331100	InterproscanData_RSRC	SSF52540	53350	504	559	1.00E-35
PF3D7_1331100	InterproscanData_RSRC	SSF52540	53350	601	678	1.00E-35
PF3D7_1331100	InterproscanData_RSRC	SM00487	DEXDc	289	495	1.20E-09
PF3D7_1331100	InterproscanData_RSRC	SM00490	HELICc	595	677	1.70E-11
PF3D7_1331100	InterproscanData_RSRC	PS51192	HELICASE_ATP_BIND_1	309	486	1.50E+01
PF3D7_1331100	InterproscanData_RSRC	PS51194	HELICASE_CTER	529	719	9.60E+00
PF3D7_1331300	InterproscanData_RSRC	TIGR02228	TIGR02228	29	181	1.50E-25
PF3D7_1331300	InterproscanData_RSRC	SSF51306	44449	42	133	9.40E-09
PF3D7_1331300	InterproscanData_RSRC	PF00717	Peptidase_S24	59	108	2.00E-08
PF3D7_1331400	InterproscanData_RSRC	TIGR01492	TIGR01492	219	279	2.50E-17
PF3D7_1331400	InterproscanData_RSRC	TIGR01492	TIGR01492	157	216	3.80E-11
PF3D7_1331400	InterproscanData_RSRC	TIGR01492	TIGR01492	281	339	7.40E-17
PF3D7_1331400	InterproscanData_RSRC	TIGR01492	TIGR01492	83	146	2.60E-20
PF3D7_1331400	InterproscanData_RSRC	SM01099	CPW_WPC	281	339	8.60E-23
PF3D7_1331400	InterproscanData_RSRC	SM01099	CPW_WPC	84	147	2.60E-25
PF3D7_1331400	InterproscanData_RSRC	SM01099	CPW_WPC	219	279	5.10E-22
PF3D7_1331400	InterproscanData_RSRC	SM01099	CPW_WPC	153	217	8.00E-28
PF3D7_1331400	InterproscanData_RSRC	SM01099	CPW_WPC	348	429	1.10E-17
PF3D7_1331400	InterproscanData_RSRC	PF09717	CPW_WPC	281	339	2.60E-14
PF3D7_1331400	InterproscanData_RSRC	PF09717	CPW_WPC	222	279	6.80E-15
PF3D7_1331400	InterproscanData_RSRC	PF09717	CPW_WPC	157	216	1.10E-16
PF3D7_1331400	InterproscanData_RSRC	PF09717	CPW_WPC	348	429	4.40E-06
PF3D7_1331400	InterproscanData_RSRC	PF09717	CPW_WPC	84	146	2.00E-15
PF3D7_1331600	InterproscanData_RSRC	PF04387	PTPLA	53	212	3.60E-41
PF3D7_1331700	InterproscanData_RSRC	SSF50715	38262	593	767	1.70E-55
PF3D7_1331700	InterproscanData_RSRC	SSF50715	38262	814	872	1.70E-55
PF3D7_1331700	InterproscanData_RSRC	PF00749	tRNA-synt_1c	282	590	7.80E-98
PF3D7_1331700	InterproscanData_RSRC	TIGR00440	TIGR00440	282	771	0.00E+00
PF3D7_1331700	InterproscanData_RSRC	PF03950	tRNA-synt_1c_C	593	772	8.60E-35
PF3D7_1331700	InterproscanData_RSRC	PF03950	tRNA-synt_1c_C	804	854	4.40E-06
PF3D7_1331700	InterproscanData_RSRC	SSF52374	53312	264	589	7.10E-92
PF3D7_1331800	InterproscanData_RSRC	SSF50193	53143	12	139	9.40E-44
PF3D7_1331800	InterproscanData_RSRC	PF00238	Ribosomal_L14	20	139	8.10E-33
PF3D7_1332000	InterproscanData_RSRC	PF05739	SNARE	196	254	4.20E-13
PF3D7_1332000	InterproscanData_RSRC	PF00804	Syntaxin	35	135	3.00E-11
PF3D7_1332000	InterproscanData_RSRC	SM00397	t_SNARE	185	252	2.30E-09
PF3D7_1332000	InterproscanData_RSRC	SSF47661	50140	38	245	9.80E-35
PF3D7_1332000	InterproscanData_RSRC	PS50192	T_SNARE	190	252	1.60E+01
PF3D7_1332300	InterproscanData_RSRC	SSF64356	52690	13	161	4.40E-36
PF3D7_1332100	InterproscanData_RSRC	PF05684	DUF819	412	521	2.00E-09
PF3D7_1332100	InterproscanData_RSRC	PF05684	DUF819	133	264	5.90E-10
PF3D7_1332300	InterproscanData_RSRC	PF04628	Sedlin_N	20	159	1.90E-40
PF3D7_1332400	InterproscanData_RSRC	PF01909	NTP_transf_2	458	548	5.00E-09
PF3D7_1332400	InterproscanData_RSRC	SSF81301	52653	419	574	1.40E-28
PF3D7_1332400	InterproscanData_RSRC	PF03828	PAP_assoc	620	673	2.40E-06
PF3D7_1332400	InterproscanData_RSRC	SSF81631	51903	563	701	3.40E-30
PF3D7_1332500	InterproscanData_RSRC	PF04252	RNA_Me_trans	4	170	5.10E-29
PF3D7_1332600	InterproscanData_RSRC	SM00518	AP2Ec	314	594	6.90E-119
PF3D7_1332600	InterproscanData_RSRC	TIGR00587	TIGR00587	314	591	6.60E-110
PF3D7_1332600	InterproscanData_RSRC	PF01261	AP_endonuc_2	340	549	3.20E-31
PF3D7_1332600	InterproscanData_RSRC	PS51432	AP_NUCLEASE_F2_4	312	595	1.10E+02
PF3D7_1332600	InterproscanData_RSRC	SSF51658	53353	314	593	2.10E-88
PF3D7_1332700	InterproscanData_RSRC	SM00487	DEXDc	89	294	1.40E-40
PF3D7_1332700	InterproscanData_RSRC	PF00271	Helicase_C	344	413	2.70E-24
PF3D7_1332700	InterproscanData_RSRC	PS51194	HELICASE_CTER	290	452	2.00E+01
PF3D7_1332700	InterproscanData_RSRC	PS51192	HELICASE_ATP_BIND_1	101	278	2.50E+01
PF3D7_1332700	InterproscanData_RSRC	PS51195	Q_MOTIF	70	98	8.10E+00
PF3D7_1332700	InterproscanData_RSRC	SSF52540	53350	139	429	6.50E-59
PF3D7_1332700	InterproscanData_RSRC	PF00270	DEAD	94	264	8.10E-37
PF3D7_1332700	InterproscanData_RSRC	SM00490	HELICc	331	413	1.70E-26
PF3D7_1332800	InterproscanData_RSRC	PIRSF006413		1	227	0.00E+00
PF3D7_1332800	InterproscanData_RSRC	TIGR00323	TIGR00323	4	224	8.80E-76
PF3D7_1332800	InterproscanData_RSRC	SM00654	eIF6	3	204	2.80E-112
PF3D7_1332800	InterproscanData_RSRC	SSF55909	52532	1	224	6.40E-87
PF3D7_1332800	InterproscanData_RSRC	PF01912	eIF-6	4	204	2.30E-78
PF3D7_1332900	InterproscanData_RSRC	PF08264	Anticodon_1	876	1051	4.10E-23
PF3D7_1332900	InterproscanData_RSRC	SSF47323	52383	864	973	1.40E-38
PF3D7_1332900	InterproscanData_RSRC	SSF47323	52383	1002	1113	1.40E-38
PF3D7_1332900	InterproscanData_RSRC	PF00133	tRNA-synt_1	101	296	2.10E-66
PF3D7_1332900	InterproscanData_RSRC	PF00133	tRNA-synt_1	374	821	0.00E+00
PF3D7_1332900	InterproscanData_RSRC	SSF52374	53312	576	833	5.60E-127
PF3D7_1332900	InterproscanData_RSRC	SSF52374	53312	89	281	5.60E-127
PF3D7_1332900	InterproscanData_RSRC	SSF50677	49869	385	576	1.10E-43
PF3D7_1333000	InterproscanData_RSRC	SSF50129	51263	60	154	4.50E-24
PF3D7_1333000	InterproscanData_RSRC	SSF50129	51263	162	257	2.10E-18
PF3D7_1333000	InterproscanData_RSRC	SM00883	Cpn10	163	258	5.60E-21
PF3D7_1333000	InterproscanData_RSRC	SM00883	Cpn10	60	153	3.20E-27
PF3D7_1333000	InterproscanData_RSRC	PF00166	Cpn10	163	258	3.60E-19
PF3D7_1333000	InterproscanData_RSRC	PF00166	Cpn10	61	153	7.20E-23
PF3D7_1333200	InterproscanData_RSRC	SSF69572	51360	166	673	9.60E-62
PF3D7_1333200	InterproscanData_RSRC	SSF69572	51360	677	724	3.00E-64
PF3D7_1333200	InterproscanData_RSRC	SSF69572	51360	1280	1338	3.00E-64
PF3D7_1333200	InterproscanData_RSRC	SSF69572	51360	793	1200	3.00E-64
PF3D7_1333200	InterproscanData_RSRC	PF00899	ThiF	795	923	2.60E-17
PF3D7_1333200	InterproscanData_RSRC	PF00899	ThiF	186	308	4.80E-12
PF3D7_1333200	InterproscanData_RSRC	PF10585	UBA_e1_thiolCys	950	981	9.20E-06
PF3D7_1333200	InterproscanData_RSRC	PF02134	UBACT	1279	1338	1.20E-14
PF3D7_1333300	InterproscanData_RSRC	PF01105	EMP24_GP25L	23	205	9.90E-31
PF3D7_1333400	InterproscanData_RSRC	PF01871	AMMECR1	33	216	2.10E-36
PF3D7_1333400	InterproscanData_RSRC	SSF143447	51616	28	232	3.10E-48
PF3D7_1333400	InterproscanData_RSRC	PS51112	AMMECR1	20	230	2.20E+01
PF3D7_1333600	InterproscanData_RSRC	SSF50978	49784	57	200	7.50E-07
PF3D7_1333600	InterproscanData_RSRC	SSF50978	49784	480	605	2.30E-14
PF3D7_1333600	InterproscanData_RSRC	SSF50978	49784	664	801	2.30E-14
PF3D7_1333600	InterproscanData_RSRC	PF01391	Collagen	388	421	7.30E-06
PF3D7_1333700	InterproscanData_RSRC	PF00125	Histone	90	167	1.70E-24
PF3D7_1333700	InterproscanData_RSRC	SSF47113	52079	56	169	3.20E-36
PF3D7_1333700	InterproscanData_RSRC	SM00428	H3	66	170	7.80E-49
PF3D7_1333800	InterproscanData_RSRC	PF03517	Voldacs	43	224	3.80E-26
PF3D7_1333900	InterproscanData_RSRC	SSF52540	53350	1237	1306	1.70E-06
PF3D7_1333900	InterproscanData_RSRC	SSF52540	53350	796	1108	1.50E-21
PF3D7_1333900	InterproscanData_RSRC	PF01443	Viral_helicase1	821	947	8.80E-09
PF3D7_1333900	InterproscanData_RSRC	PF13087	AAA_12	958	1293	1.30E-30
PF3D7_1334000	InterproscanData_RSRC	SSF57850	52291	6	53	2.80E-07
PF3D7_1334000	InterproscanData_RSRC	PF13639	zf-RING_2	6	47	8.80E-09
PF3D7_1334000	InterproscanData_RSRC	PS50089	ZF_RING_2	7	47	1.10E+01
PF3D7_1334100	InterproscanData_RSRC	SSF52540	53350	134	186	2.70E-07
PF3D7_1334100	InterproscanData_RSRC	SSF52540	53350	477	588	2.70E-07
PF3D7_1334200	InterproscanData_RSRC	PS50005	TPR	122	155	5.80E+00
PF3D7_1334200	InterproscanData_RSRC	SSF103111	44510	416	520	9.60E-14
PF3D7_1334200	InterproscanData_RSRC	SSF103111	44510	351	380	9.60E-14
PF3D7_1334200	InterproscanData_RSRC	PF09229	Aha1_N	360	522	8.90E-39
PF3D7_1334200	InterproscanData_RSRC	PF13414	TPR_11	44	119	6.20E-10
PF3D7_1334200	InterproscanData_RSRC	PS50293	TPR_REGION	88	155	1.30E+01
PF3D7_1334200	InterproscanData_RSRC	PS50005	TPR	88	121	9.30E+00
PF3D7_1334200	InterproscanData_RSRC	SM01000	Aha1_N	360	523	2.30E-29
PF3D7_1334200	InterproscanData_RSRC	SSF48452	52670	44	183	4.20E-22
PF3D7_1334300	InterproscanData_RSRC	PF12948	MSP7_C	331	455	6.60E-41
PF3D7_1334400	InterproscanData_RSRC	PF12948	MSP7_C	171	295	1.20E-36
PF3D7_1334500	InterproscanData_RSRC	PF12948	MSP7_C	433	576	1.20E-31
PF3D7_1334600	InterproscanData_RSRC	PF12948	MSP7_C	202	298	3.70E-33
PF3D7_1334700	InterproscanData_RSRC	PF12948	MSP7_C	92	195	1.20E-09
PF3D7_1334800	InterproscanData_RSRC	PF12948	MSP7_C	152	277	1.60E-40
PF3D7_1334900	InterproscanData_RSRC	PF12948	MSP7_C	5	40	3.90E-09
PF3D7_1335000	InterproscanData_RSRC	PF12948	MSP7_C	252	375	5.70E-44
PF3D7_1335100	InterproscanData_RSRC	PF12948	MSP7_C	216	347	6.70E-38
PF3D7_1335500	InterproscanData_RSRC	PF05916	Sld5	323	445	2.80E-07
PF3D7_1335600	InterproscanData_RSRC	SSF50978	49784	47	73	1.50E-07
PF3D7_1335600	InterproscanData_RSRC	SSF50978	49784	286	402	1.50E-07
PF3D7_1335600	InterproscanData_RSRC	SSF50978	49784	149	207	1.50E-07
PF3D7_1335900	InterproscanData_RSRC	PS50234	VWFA	48	234	2.10E+01
PF3D7_1335900	InterproscanData_RSRC	SM00327	VWA	46	227	2.20E-30
PF3D7_1335900	InterproscanData_RSRC	SM00209	TSP1	244	287	1.30E-10
PF3D7_1335900	InterproscanData_RSRC	PF00090	TSP_1	246	286	2.60E-10
PF3D7_1335900	InterproscanData_RSRC	PF00092	VWA	48	219	7.10E-28
PF3D7_1335900	InterproscanData_RSRC	PS50092	TSP1	241	292	1.10E+01
PF3D7_1335900	InterproscanData_RSRC	SSF53300	53249	42	238	7.80E-32
PF3D7_1335900	InterproscanData_RSRC	SSF82895	40648	244	282	1.20E-07
PF3D7_1336400	InterproscanData_RSRC	SM00757	CRA	120	217	3.50E-20
PF3D7_1336400	InterproscanData_RSRC	SM00668	CTLH	67	124	9.10E-04
PF3D7_1336400	InterproscanData_RSRC	PS50896	LISH	29	61	9.00E+00
PF3D7_1336400	InterproscanData_RSRC	PF10607	CLTH	68	206	1.20E-21
PF3D7_1336400	InterproscanData_RSRC	PS50897	CTLH	67	124	1.00E+01
PF3D7_1336800	InterproscanData_RSRC	PS51203	CS	211	299	1.80E+01
PF3D7_1336800	InterproscanData_RSRC	PF14050	Nudc_N	9	61	2.10E-15
PF3D7_1336800	InterproscanData_RSRC	PF04969	CS	215	288	4.70E-16
PF3D7_1336800	InterproscanData_RSRC	SSF49764	51045	197	314	4.50E-34
PF3D7_1336900	InterproscanData_RSRC	SSF52374	53312	232	620	3.40E-92
PF3D7_1336900	InterproscanData_RSRC	SSF55186	44651	5	156	2.60E-18
PF3D7_1336900	InterproscanData_RSRC	TIGR00233	TIGR00233	303	624	1.20E-77
PF3D7_1336900	InterproscanData_RSRC	PF00579	tRNA-synt_1b	301	598	1.10E-15
PF3D7_1337000	InterproscanData_RSRC	PF01432	Peptidase_M3	713	929	2.60E-19
PF3D7_1337000	InterproscanData_RSRC	PF01432	Peptidase_M3	362	569	2.20E-12
PF3D7_1337000	InterproscanData_RSRC	SSF55486	53382	665	676	4.90E-70
PF3D7_1337000	InterproscanData_RSRC	SSF55486	53382	709	920	4.90E-70
PF3D7_1337000	InterproscanData_RSRC	SSF55486	53382	134	573	4.90E-70
PF3D7_1337100	InterproscanData_RSRC	SSF56112	53164	5	296	2.60E-85
PF3D7_1337100	InterproscanData_RSRC	SM00220	S_TKc	9	293	1.10E-89
PF3D7_1337100	InterproscanData_RSRC	PS50011	PROTEIN_KINASE_DOM	9	293	4.50E+01
PF3D7_1337100	InterproscanData_RSRC	PF00069	Pkinase	12	293	7.10E-68
PF3D7_1337200	InterproscanData_RSRC	SM00861	Transket_pyr	828	994	1.30E-41
PF3D7_1337200	InterproscanData_RSRC	SSF52518	52450	813	990	1.70E-45
PF3D7_1337200	InterproscanData_RSRC	SSF52922	50396	1064	1200	1.10E-17
PF3D7_1337200	InterproscanData_RSRC	PF02779	Transket_pyr	829	991	2.20E-33
PF3D7_1337200	InterproscanData_RSRC	SSF52518	52450	828	890	1.00E-37
PF3D7_1337200	InterproscanData_RSRC	SSF52518	52450	412	551	1.00E-37
PF3D7_1337200	InterproscanData_RSRC	SSF52518	52450	619	776	1.00E-37
PF3D7_1337200	InterproscanData_RSRC	PF02780	Transketolase_C	1064	1191	3.50E-30
PF3D7_1337200	InterproscanData_RSRC	PF13292	DXP_synthase_N	420	553	1.20E-48
PF3D7_1337200	InterproscanData_RSRC	PF13292	DXP_synthase_N	615	749	4.60E-25
